id_tipologia,regiao,tipologia_pndr,n_municipios,pib_2021_mil,pop_2021,pop_2022,massa_total,massa_obj4,massa_com_agr,massa_com_min,sem_correspondencia_territorial,pib_pc_2021,massa_com,razao_dependencia_com,q_pib_2021,q_pib_pc_2021,q_pop_2021,grupo_q_pib,grupo_q_pib_pc,grupo_q_pop,cruz_q_pib_pop,cruz_q_pibpc_pop,flag_dep_q_pib_pop,flag_dep_q_pibpc_pop
310046,Sudeste,Média Renda e Médio Dinamismo,5,3288522.0,126092.0,123217.0,1964255591.2109542,1039537622.9627069,13051600.840042114,1374043.013671875,0,26080.338165783713,14425643.85371399,0.013876981010654104,3,3,3,QPIB3,QPIBPC3,QPOP3,QPIB3_QPOP3,QPIBPC3_QPOP3,Abaixo da média simples do grupo,Abaixo da média simples do grupo
310047,Sudeste,Média Renda e Médio Dinamismo,5,2943377.0,118216.0,116908.0,1910859597.5356088,1122121683.0362794,21614589.522191316,9469391.632019043,0,24898.296338905056,31083981.15421036,0.02770107879040546,3,2,2,QPIB3,QPIBPC2,QPOP2,QPIB3_QPOP2,QPIBPC2_QPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo
310048,Sudeste,Média Renda e Médio Dinamismo,5,1930862.0,91692.0,86516.0,1165737213.584365,528742718.011662,27045875.59538269,14053003.688980103,0,21058.12938969594,41098879.28436279,0.07772944739346048,2,2,2,QPIB2,QPIBPC2,QPOP2,QPIB2_QPOP2,QPIBPC2_QPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo
310049,Sudeste,Alta Renda,5,1901922.0,54612.0,56797.0,935125491.4527367,452553406.5900861,24700346.88412094,0.0,0,34826.08217974072,24700346.88412094,0.05457996012058313,2,3,2,QPIB2,QPIBPC3,QPOP2,QPIB2_QPOP2,QPIBPC3_QPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo
310050,Sudeste,Média Renda e Alto Dinamismo,34,28650784.0,563001.0,575750.0,14773525598.705248,7428480639.248873,61713354.94138718,25371705.813415527,0,50889.40161740388,87085060.7548027,0.011723132223658629,4,4,4,QPIB4,QPIBPC4,QPOP4,QPIB4_QPOP4,QPIBPC4_QPOP4,Abaixo da média simples do grupo,Abaixo da média simples do grupo
310051,Sudeste,Alta Renda,8,9500105.0,280326.0,270742.0,5719086359.005515,2338078448.8414745,36510232.69459534,118969282.01711273,0,33889.489380221596,155479514.71170807,0.06649884429187937,4,3,4,QPIB4,QPIBPC3,QPOP4,QPIB4_QPOP4,QPIBPC3_QPOP4,Abaixo da média simples do grupo,Abaixo da média simples do grupo
310052,Sudeste,Média Renda e Baixo Dinamismo,14,4418149.0,204495.0,197930.0,3214961669.9923735,1514678576.330561,32160244.64509563,8451605.612258911,0,21605.168830533756,40611850.25735454,0.026812190316799912,3,2,3,QPIB3,QPIBPC2,QPOP3,QPIB3_QPOP3,QPIBPC2_QPOP3,Abaixo da média simples do grupo,Abaixo da média simples do grupo
310053,Sudeste,Média Renda e Médio Dinamismo,16,4848375.0,190550.0,183336.0,2462592220.9411163,1420526541.2754228,31537211.888442993,7029094.43503952,0,25444.10915770139,38566306.32348251,0.027149303587707466,3,3,3,QPIB3,QPIBPC3,QPOP3,QPIB3_QPOP3,QPIBPC3_QPOP3,Abaixo da média simples do grupo,Abaixo da média simples do grupo
310054,Sudeste,Média Renda e Médio Dinamismo,8,1429295.0,74435.0,72496.0,749988960.8828394,359948950.7278304,45224880.89976883,1368303.0255126953,0,19201.92113924901,46593183.925281525,0.12944386650125897,2,2,2,QPIB2,QPIBPC2,QPOP2,QPIB2_QPOP2,QPIBPC2_QPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo
310055,Sudeste,Alta Renda,10,24142319.0,458608.0,451555.0,11695402409.50371,4762585716.389897,551949591.2227854,26936474.61557281,0,52642.60326902278,578886065.8383582,0.12154869230934523,4,4,4,QPIB4,QPIBPC4,QPOP4,QPIB4_QPOP4,QPIBPC4_QPOP4,Abaixo da média simples do grupo,Abaixo da média simples do grupo
310056,Sudeste,Alta Renda,8,12101793.0,181607.0,177234.0,5147046272.461047,2185015295.413423,220535923.50077394,53059755.47621704,0,66637.26067827782,273595678.976991,0.12521453719399453,4,4,3,QPIB4,QPIBPC4,QPOP3,QPIB4_QPOP3,QPIBPC4_QPOP3,Abaixo da média simples do grupo,Abaixo da média simples do grupo
310057,Sudeste,Média Renda e Baixo Dinamismo,6,4539017.0,116949.0,105798.0,2460369106.4481096,640562816.2066603,271967507.59000444,5427308.722244263,0,38811.93511701682,277394816.3122487,0.4330485774290632,3,3,2,QPIB3,QPIBPC3,QPOP2,QPIB3_QPOP2,QPIBPC3_QPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo
310058,Sudeste,Alta Renda,5,2937962.0,68418.0,65704.0,1635994524.4742112,234925329.8611287,114605173.08992144,1455889.0740127563,0,42941.36046069748,116061062.1639342,0.49403383718793253,3,4,2,QPIB3,QPIBPC4,QPOP2,QPIB3_QPOP2,QPIBPC4_QPOP2,Acima ou igual à média simples do grupo,Abaixo da média simples do grupo
310059,Sudeste,Alta Renda,11,45404251.0,959408.0,957650.0,29238890224.027695,13223898452.91633,577409693.3163015,24783582.80133438,0,47325.278713540014,602193276.1176358,0.045538256230698085,4,4,4,QPIB4,QPIBPC4,QPOP4,QPIB4_QPOP4,QPIBPC4_QPOP4,Abaixo da média simples do grupo,Abaixo da média simples do grupo
310060,Sudeste,Alta Renda,6,5262392.0,154574.0,148631.0,2616891641.933253,744354408.083553,276558772.1625763,2531186.575531006,0,34044.483548332835,279089958.7381073,0.37494230665828177,3,3,3,QPIB3,QPIBPC3,QPOP3,QPIB3_QPOP3,QPIBPC3_QPOP3,Abaixo da média simples do grupo,Abaixo da média simples do grupo
310061,Sudeste,Média Renda e Baixo Dinamismo,7,2560725.0,77003.0,74242.0,1016177808.0534525,406933960.84101546,75215866.92302871,3296331.5948791504,0,33254.87318675896,78512198.51790786,0.19293597014032873,2,3,2,QPIB2,QPIBPC3,QPOP2,QPIB2_QPOP2,QPIBPC3_QPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo
310062,Sudeste,Alta Renda,18,22178404.0,503966.0,505158.0,13139277339.128117,6056684928.273345,805583278.7443572,808041084.5535583,0,44007.73861728767,1613624363.2979155,0.2664203904293122,4,4,4,QPIB4,QPIBPC4,QPOP4,QPIB4_QPOP4,QPIBPC4_QPOP4,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo
310063,Sudeste,Média Renda e Alto Dinamismo,7,1303979.0,51006.0,48160.0,255856854.91749954,84538036.08226776,82127774.1604271,141.41000366210938,0,25565.208014743363,82127915.57043076,0.9714906966907582,2,3,2,QPIB2,QPIBPC3,QPOP2,QPIB2_QPOP2,QPIBPC3_QPOP2,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo
310064,Sudeste,Alta Renda,5,6189078.0,143643.0,141726.0,3200057501.536996,1623340330.8338308,125744215.94125748,4388943.045901794,0,43086.527014891086,130133158.98715927,0.08016381809495006,3,4,3,QPIB3,QPIBPC4,QPOP3,QPIB3_QPOP3,QPIBPC4_QPOP3,Abaixo da média simples do grupo,Abaixo da média simples do grupo
310065,Sudeste,Média Renda e Médio Dinamismo,19,21513455.0,702027.0,684420.0,14611452326.406761,7025606109.158607,91957091.01090303,230941287.45891,0,30644.768648499274,322898378.469813,0.04596021659239926,4,3,4,QPIB4,QPIBPC3,QPOP4,QPIB4_QPOP4,QPIBPC3_QPOP4,Abaixo da média simples do grupo,Abaixo da média simples do grupo
310066,Sudeste,Média Renda e Médio Dinamismo,10,6677281.0,172825.0,170142.0,3553801656.753029,1339278782.1880236,84873542.85049416,4326657.390586853,0,38636.08274265876,89200200.24108101,0.06660316091572191,3,3,3,QPIB3,QPIBPC3,QPOP3,QPIB3_QPOP3,QPIBPC3_QPOP3,Abaixo da média simples do grupo,Abaixo da média simples do grupo
310067,Sudeste,Média Renda e Médio Dinamismo,9,4397554.0,144297.0,140806.0,2155325585.970751,872639686.1476407,109387635.07433867,15020392.373363495,0,30475.7132857925,124408027.44770217,0.14256517257072554,3,3,3,QPIB3,QPIBPC3,QPOP3,QPIB3_QPOP3,QPIBPC3_QPOP3,Abaixo da média simples do grupo,Abaixo da média simples do grupo
310068,Sudeste,Média Renda e Médio Dinamismo,7,4675797.0,143560.0,139974.0,2985457207.0751567,1271877856.843112,52625722.4088707,40641299.025475465,0,32570.332961827808,93267021.43434617,0.07333017155109635,3,3,3,QPIB3,QPIBPC3,QPOP3,QPIB3_QPOP3,QPIBPC3_QPOP3,Abaixo da média simples do grupo,Abaixo da média simples do grupo
310069,Sudeste,Média Renda e Alto Dinamismo,8,2559062.0,99630.0,95729.0,1271280263.6554875,570337552.4830956,20071231.039016724,49437384.35589981,0,25685.65693064338,69508615.39491653,0.1218727665613018,2,3,2,QPIB2,QPIBPC3,QPOP2,QPIB2_QPOP2,QPIBPC3_QPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo
310070,Sudeste,Média Renda e Alto Dinamismo,5,1178976.0,40290.0,39225.0,485217788.72670835,162308910.11416548,88255724.67179108,197744.3759765625,0,29262.248696947132,88453469.04776764,0.54496989096625,2,3,1,QPIB2,QPIBPC3,QPOP1,QPIB2_QPOP1,QPIBPC3_QPOP1,Acima ou igual à média simples do grupo,Abaixo da média simples do grupo
3104502,Sudeste,Média Renda e Médio Dinamismo,1,301123.0,17850.0,17162.0,189310958.9820474,32684868.761687607,28807770.644298553,0.0,0,16869.635854341737,28807770.644298553,0.8813794191539269,1,2,1,QPIB1,QPIBPC2,QPOP1,QPIB1_QPOP1,QPIBPC2_QPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo
3105004,Sudeste,Média Renda e Alto Dinamismo,1,194700.0,7780.0,7473.0,40611164.25389099,22191937.616264343,4676972.300697327,133076.6650390625,0,25025.706940874035,4810048.965736389,0.21674758864729018,1,2,1,QPIB1,QPIBPC2,QPOP1,QPIB1_QPOP1,QPIBPC2_QPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo
3106200,Sudeste,Alta Renda,1,92084333.0,2530701.0,2304445.0,114040523212.10257,46572817770.733,25519279.886390686,656191425.5807781,0,36386.88766472215,681710705.4671688,0.014637523304324634,4,3,4,QPIB4,QPIBPC3,QPOP4,QPIB4_QPOP4,QPIBPC3_QPOP4,Abaixo da média simples do grupo,Abaixo da média simples do grupo
3106705,Sudeste,Média Renda e Baixo Dinamismo,1,27444001.0,450024.0,411145.0,14109042817.657093,3604264013.3327227,2592958.6550750732,22012962.735733032,0,60983.416440012086,24605921.390808105,0.006826892064451174,4,4,4,QPIB4,QPIBPC4,QPOP4,QPIB4_QPOP4,QPIBPC4_QPOP4,Abaixo da média simples do grupo,Abaixo da média simples do grupo
3109006,Sudeste,Alta Renda,1,4252684.0,41208.0,38702.0,1262164759.7468991,163004306.7097112,3071863.61958313,552253743.4477149,0,103200.44651523976,555325607.067298,3.4068155515440366,3,4,1,QPIB3,QPIBPC4,QPOP1,QPIB3_QPOP1,QPIBPC4_QPOP1,Abaixo da média simples do grupo,Acima ou igual à média simples do grupo
3109303,Sudeste,Média Renda e Médio Dinamismo,1,1109734.0,25179.0,23844.0,371834478.0999643,150882430.1319487,105141025.39722015,0.0,0,44073.7916517733,105141025.39722015,0.6968407474963978,2,4,1,QPIB2,QPIBPC4,QPOP1,QPIB2_QPOP1,QPIBPC4_QPOP1,Acima ou igual à média simples do grupo,Abaixo da média simples do grupo
3109451,Sudeste,Média Renda e Alto Dinamismo,1,466260.0,7025.0,6627.0,52116768.28052139,28598472.846141815,12757339.234981537,0.0,0,66371.53024911032,12757339.234981537,0.4460846319877047,1,4,1,QPIB1,QPIBPC4,QPOP1,QPIB1_QPOP1,QPIBPC4_QPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo
3110004,Sudeste,Média Renda e Alto Dinamismo,1,986451.0,45364.0,38616.0,364459189.8050554,143272339.7031381,1957999.653579712,35155528.12599182,0,21745.238515122124,37113527.77957153,0.25904182102750034,2,2,2,QPIB2,QPIBPC2,QPOP2,QPIB2_QPOP2,QPIBPC2_QPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo
3112505,Sudeste,Média Renda e Baixo Dinamismo,1,115679.0,9896.0,10637.0,47159923.48828674,18106347.603580475,1899373.7467041016,1145201.3649291992,0,11689.470493128536,3044575.111633301,0.1681496002557272,1,1,1,QPIB1,QPIBPC1,QPOP1,QPIB1_QPOP1,QPIBPC1_QPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo
3117876,Sudeste,Média Renda e Baixo Dinamismo,1,423540.0,6867.0,7310.0,718515110.64625,114947992.97868033,230165.611328125,0.0,0,61677.58846657929,230165.611328125,0.0020023456292169828,1,4,1,QPIB1,QPIBPC4,QPOP1,QPIB1_QPOP1,QPIBPC4_QPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo
3118601,Sudeste,Alta Renda,1,29629378.0,673849.0,618967.0,21013713752.151596,7065992140.113729,1035317.9162597656,85198645.46523666,0,43970.35240832887,86233963.38149643,0.012204084249109917,4,4,4,QPIB4,QPIBPC4,QPOP4,QPIB4_QPOP4,QPIBPC4_QPOP4,Abaixo da média simples do grupo,Abaixo da média simples do grupo
3124104,Sudeste,Média Renda e Médio Dinamismo,1,897776.0,72512.0,85409.0,461931494.6015682,119006886.54314826,12218890.527053833,16203382.960457306,0,12381.067961165048,28422273.48751114,0.2388288132990194,1,1,2,QPIB1,QPIBPC1,QPOP2,QPIB1_QPOP2,QPIBPC1_QPOP2,Abaixo da média simples do grupo,Acima ou igual à média simples do grupo
3126000,Sudeste,Alta Renda,1,130946.0,7602.0,8010.0,78240417.46543846,43957292.96410179,2639957.3848114014,0.0,0,17225.20389371218,2639957.3848114014,0.06005732397960338,1,2,1,QPIB1,QPIBPC2,QPOP1,QPIB1_QPOP1,QPIBPC2_QPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo
3129806,Sudeste,Média Renda e Baixo Dinamismo,1,2924760.0,184030.0,170297.0,1340584292.6674635,445891623.57414937,438295.1346435547,768324.5189971924,0,15892.843558115525,1206619.653640747,0.002706082800947914,3,2,3,QPIB3,QPIBPC2,QPOP3,QPIB3_QPOP3,QPIBPC2_QPOP3,Abaixo da média simples do grupo,Abaixo da média simples do grupo
3130101,Sudeste,Média Renda e Baixo Dinamismo,1,873861.0,44561.0,45767.0,668114953.746436,158981169.1083486,400846.6192626953,461954.0791015625,0,19610.444110320685,862800.6983642578,0.005427062231352967,1,2,2,QPIB1,QPIBPC2,QPOP2,QPIB1_QPOP2,QPIBPC2_QPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo
3132206,Sudeste,Média Renda e Alto Dinamismo,1,355826.0,13510.0,13774.0,209613639.16319945,103704872.01985669,2678844.6560668945,181770.62329101562,0,26337.9718726869,2860615.27935791,0.02758419371859578,1,3,1,QPIB1,QPIBPC3,QPOP1,QPIB1_QPOP1,QPIBPC3_QPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo
3133709,Sudeste,Média Renda e Alto Dinamismo,1,6812655.0,11354.0,12806.0,745729728.89899,41340628.45213318,1007454.5551757812,381350585.0161915,0,600022.4590452703,382358039.57136726,9.248965337188471,3,4,1,QPIB3,QPIBPC4,QPOP1,QPIB3_QPOP1,QPIBPC4_QPOP1,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo
3134608,Sudeste,Média Renda e Médio Dinamismo,1,277605.0,20683.0,20293.0,136901318.8341655,39120305.44128418,5374548.340942383,531149.47265625,0,13421.892375380747,5905697.813598633,0.1509624668565668,1,1,1,QPIB1,QPIBPC1,QPOP1,QPIB1_QPOP1,QPIBPC1_QPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo
3136603,Sudeste,Média Renda e Alto Dinamismo,1,99626.0,5739.0,5909.0,32066879.665974088,11297309.894500732,826197.9941864014,2478589.175262451,0,17359.470290991463,3304787.1694488525,0.29252868163398316,1,2,1,QPIB1,QPIBPC2,QPOP1,QPIB1_QPOP1,QPIBPC2_QPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo
3136652,Sudeste,Média Renda e Baixo Dinamismo,1,1165009.0,27823.0,30509.0,878545675.2942703,221297052.57857752,1977764.9705352783,0.0,0,41872.15612982065,1977764.9705352783,0.008937150077193276,2,4,1,QPIB2,QPIBPC4,QPOP1,QPIB2_QPOP1,QPIBPC4_QPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo
3137601,Sudeste,Alta Renda,1,1840789.0,66744.0,74938.0,1590457211.7156017,739563351.1940424,2209722.0247802734,7200.0,0,27579.842382835912,2216922.0247802734,0.0029976093612548546,2,3,2,QPIB2,QPIBPC3,QPOP2,QPIB2_QPOP2,QPIBPC3_QPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo
3140159,Sudeste,Média Renda e Médio Dinamismo,1,182959.0,15814.0,15894.0,92351238.33004692,31016839.587463148,38361.32019042969,668138.380859375,0,11569.432148728974,706499.7010498047,0.02277793967556154,1,1,1,QPIB1,QPIBPC1,QPOP1,QPIB1_QPOP1,QPIBPC1_QPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo
3140704,Sudeste,Média Renda e Baixo Dinamismo,1,981699.0,31631.0,37722.0,466925279.9849264,186388775.33521727,2364645.9400024414,9841232.794281006,0,31035.977363978374,12205878.734283447,0.06548612550477553,2,3,1,QPIB2,QPIBPC3,QPOP1,QPIB2_QPOP1,QPIBPC3_QPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo
3141108,Sudeste,Média Renda e Baixo Dinamismo,1,1309890.0,38469.0,37595.0,1068200793.9150648,443794666.25596917,7127145.927429199,283657.75244140625,0,34050.53419636591,7410803.6798706055,0.016698721826449908,2,3,1,QPIB2,QPIBPC3,QPOP1,QPIB2_QPOP1,QPIBPC3_QPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo
3144805,Sudeste,Alta Renda,1,19908447.0,97378.0,111258.0,9547455815.08528,3188484894.638592,2530523.0724639893,3127275699.492937,0,204445.0183819754,3129806222.565401,0.9815966912147339,4,4,2,QPIB4,QPIBPC4,QPOP2,QPIB4_QPOP2,QPIBPC4_QPOP2,Abaixo da média simples do grupo,Acima ou igual à média simples do grupo
3149309,Sudeste,Média Renda e Baixo Dinamismo,1,1699681.0,65149.0,62449.0,1610927591.6193051,678100411.7500602,4676815.111488342,19863111.77972412,0,26089.13413866675,24539926.891212463,0.03618922281418344,2,3,2,QPIB2,QPIBPC3,QPOP2,QPIB2_QPOP2,QPIBPC3_QPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo
3153905,Sudeste,Média Renda e Alto Dinamismo,1,183592.0,16501.0,16272.0,58002827.214278944,12305183.187805176,0.0,9150680.964940796,0,11126.113568874614,9150680.964940796,0.7436444322104371,1,1,1,QPIB1,QPIBPC1,QPOP1,QPIB1_QPOP1,QPIBPC1_QPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo
3154606,Sudeste,Média Renda e Médio Dinamismo,1,4440447.0,341415.0,322647.0,2044329964.476719,461407214.07824993,1015996.5541992188,12708153.331256866,0,13006.010280743378,13724149.885456085,0.029744116404579253,3,1,4,QPIB3,QPIBPC1,QPOP4,QPIB3_QPOP4,QPIBPC1_QPOP4,Abaixo da média simples do grupo,Abaixo da média simples do grupo
3154804,Sudeste,Média Renda e Baixo Dinamismo,1,461144.0,10524.0,10233.0,102826928.90900803,16604982.847732544,179470.26025390625,21641023.72465515,0,43818.32003040669,21820493.984909058,1.3140931360786503,1,4,1,QPIB1,QPIBPC4,QPOP1,QPIB1_QPOP1,QPIBPC4_QPOP1,Abaixo da média simples do grupo,Acima ou igual à média simples do grupo
3155306,Sudeste,Média Renda e Médio Dinamismo,1,104011.0,5924.0,5561.0,24625305.535842896,5557005.012863159,370039.86697387695,23620.36962890625,0,17557.562457798784,393660.2366027832,0.0708403601745099,1,2,1,QPIB1,QPIBPC2,QPOP1,QPIB1_QPOP1,QPIBPC2_QPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo
3156700,Sudeste,Média Renda e Médio Dinamismo,1,3852164.0,137877.0,129281.0,2131114275.1212459,728279587.8775166,682821.1371459961,400521290.48010254,0,27939.134155805536,401204111.61724854,0.5508929788716305,3,3,3,QPIB3,QPIBPC3,QPOP3,QPIB3_QPOP3,QPIBPC3_QPOP3,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo
3157807,Sudeste,Média Renda e Médio Dinamismo,1,4599518.0,221705.0,218575.0,2641573057.9706435,1099097771.0614119,789939.8801269531,11612294.306251526,0,20746.11758868767,12402234.186378479,0.011284013590894187,3,2,3,QPIB3,QPIBPC2,QPOP3,QPIB3_QPOP3,QPIBPC2_QPOP3,Abaixo da média simples do grupo,Abaixo da média simples do grupo
3162922,Sudeste,Média Renda e Baixo Dinamismo,1,943578.0,32696.0,31255.0,788310365.1293762,507726711.4855596,617422.438873291,656540.4838867188,0,28859.12649865427,1273962.9227600098,0.002509150875738873,1,3,1,QPIB1,QPIBPC3,QPOP1,QPIB1_QPOP1,QPIBPC3_QPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo
3162955,Sudeste,Média Renda e Baixo Dinamismo,1,535824.0,24490.0,26042.0,579948310.2838345,208275354.09303024,234641.724609375,1346414.1685791016,0,21879.297672519395,1581055.8931884766,0.007591180915636648,1,2,1,QPIB1,QPIBPC2,QPOP1,QPIB1_QPOP1,QPIBPC2_QPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo
3165537,Sudeste,Média Renda e Alto Dinamismo,1,1982414.0,34050.0,36844.0,1031802261.2458794,248637619.46698302,1102215.0233154297,182277436.27153015,0,58220.675477239354,183379651.29484558,0.7375378339286137,2,4,1,QPIB2,QPIBPC4,QPOP1,QPIB2_QPOP1,QPIBPC4_QPOP1,Acima ou igual à média simples do grupo,Abaixo da média simples do grupo
3168309,Sudeste,Média Renda e Baixo Dinamismo,1,62224.0,4120.0,4218.0,17509189.589630127,3463944.899002075,4015032.184173584,2349858.120666504,0,15102.912621359223,6364890.304840088,1.8374686926093262,1,1,1,QPIB1,QPIBPC1,QPOP1,QPIB1_QPOP1,QPIBPC1_QPOP1,Acima ou igual à média simples do grupo,Abaixo da média simples do grupo
3170404,Sudeste,Alta Renda,1,3937151.0,85461.0,85600.0,1622636175.1514962,566666903.0572174,187659355.1792047,3647709.529891968,0,46069.563894642,191307064.70909667,0.33760056159443647,3,4,2,QPIB3,QPIBPC4,QPOP2,QPIB3_QPOP2,QPIBPC4_QPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo
3171204,Sudeste,Média Renda e Baixo Dinamismo,1,2482540.0,131849.0,128834.0,2163811257.8834014,1246156677.0759127,225410.9150390625,1054906.982345581,0,18828.66005809676,1280317.8973846436,0.00102741326266364,2,2,3,QPIB2,QPIBPC2,QPOP3,QPIB2_QPOP3,QPIBPC2_QPOP3,Abaixo da média simples do grupo,Abaixo da média simples do grupo
320001,Sudeste,Média Renda e Baixo Dinamismo,3,6878426.0,67343.0,66014.0,1037950712.5244472,292312563.645277,5036340.173217773,224482818.41275024,0,102140.17789525267,229519158.58596802,0.7851840363060509,3,4,2,QPIB3,QPIBPC4,QPOP2,QPIB3_QPOP2,QPIBPC4_QPOP2,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo
320002,Sudeste,Média Renda e Alto Dinamismo,11,5808604.0,232092.0,231534.0,2562041938.264614,1099322189.796983,29374638.678427696,18085504.40652466,0,25027.161642796822,47460143.084952354,0.043172186939769715,3,2,3,QPIB3,QPIBPC2,QPOP3,QPIB3_QPOP3,QPIBPC2_QPOP3,Abaixo da média simples do grupo,Abaixo da média simples do grupo
320003,Sudeste,Média Renda e Baixo Dinamismo,9,6054152.0,299457.0,268182.0,3320000199.1397157,958072403.6422418,191654347.95042586,157055943.28945923,0,20217.099616973388,348710291.2398851,0.363970708178438,3,2,4,QPIB3,QPIBPC2,QPOP4,QPIB3_QPOP4,QPIBPC2_QPOP4,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo
320004,Sudeste,Média Renda e Baixo Dinamismo,6,13372874.0,364848.0,330858.0,8530530461.286215,3976304908.717619,183720582.32337165,146957657.67650414,0,36653.27478840503,330678239.9998758,0.08316219394415642,4,3,4,QPIB4,QPIBPC3,QPOP4,QPIB4_QPOP4,QPIBPC3_QPOP4,Abaixo da média simples do grupo,Abaixo da média simples do grupo
320005,Sudeste,Média Renda e Médio Dinamismo,13,8116845.0,326764.0,300191.0,4263805370.215998,1586301670.5336733,19750884.347622633,170889243.70157817,0,24840.083362916357,190640128.0492008,0.12017898713115803,4,2,4,QPIB4,QPIBPC2,QPOP4,QPIB4_QPOP4,QPIBPC2_QPOP4,Abaixo da média simples do grupo,Abaixo da média simples do grupo
320006,Sudeste,Média Renda e Médio Dinamismo,5,2966551.0,138881.0,134017.0,1395212377.7366927,347862207.9528585,26600508.67189026,132021816.39479232,0,21360.380469610674,158622325.06668258,0.45599183078887,3,2,3,QPIB3,QPIBPC2,QPOP3,QPIB3_QPOP3,QPIBPC2_QPOP3,Abaixo da média simples do grupo,Acima ou igual à média simples do grupo
320007,Sudeste,Média Renda e Médio Dinamismo,12,27394574.0,449863.0,419716.0,6635934060.147311,2125394788.7575042,35574895.00061249,104016659.36003113,0,60895.37036831213,139591554.36064363,0.06567794138718491,4,4,4,QPIB4,QPIBPC4,QPOP4,QPIB4_QPOP4,QPIBPC4_QPOP4,Abaixo da média simples do grupo,Abaixo da média simples do grupo
320008,Sudeste,Média Renda e Alto Dinamismo,12,3440385.0,196193.0,193511.0,1119271748.090219,337548089.3789591,12925388.04115796,8755807.234718323,0,17535.71738033467,21681195.275876284,0.06423142644879616,3,2,3,QPIB3,QPIBPC2,QPOP3,QPIB3_QPOP3,QPIBPC2_QPOP3,Abaixo da média simples do grupo,Abaixo da média simples do grupo
3201308,Sudeste,Média Renda e Médio Dinamismo,1,9150387.0,386495.0,351863.0,4744424667.260754,1062822752.5115033,1524357.6145896912,15352301.97849083,0,23675.30498454055,16876659.59308052,0.015879091366081625,4,2,4,QPIB4,QPIBPC2,QPOP4,QPIB4_QPOP4,QPIBPC2_QPOP4,Abaixo da média simples do grupo,Abaixo da média simples do grupo
3202207,Sudeste,Média Renda e Baixo Dinamismo,1,420568.0,22379.0,17961.0,210282864.07407883,94127067.21388626,1142857.063583374,2947059.406677246,0,18792.975557442245,4089916.47026062,0.04345101352161589,1,2,1,QPIB1,QPIBPC2,QPOP1,QPIB1_QPOP1,QPIBPC2_QPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo
3202405,Sudeste,Alta Renda,1,2293498.0,128504.0,123543.0,1601890283.0888221,496376874.4150336,4191981.189682007,2408873.1250724792,0,17847.67789329515,6600854.314754486,0.013298069783233578,2,2,3,QPIB2,QPIBPC2,QPOP3,QPIB2_QPOP3,QPIBPC2_QPOP3,Abaixo da média simples do grupo,Abaixo da média simples do grupo
3205002,Sudeste,Média Renda e Médio Dinamismo,1,28808370.0,536765.0,518791.0,15146824795.428196,4285899596.9169707,4854941.390144348,31377049.85056305,0,53670.35853678984,36231991.2407074,0.008453765754748573,4,4,4,QPIB4,QPIBPC4,QPOP4,QPIB4_QPOP4,QPIBPC4_QPOP4,Abaixo da média simples do grupo,Abaixo da média simples do grupo
