cnae_subclasse_key,descricao,nivel,secao,divisao,grupo,classe,subclasse,e_obj4_original,com_agr_original,com_min_original,e_obj4_ajustado,com_agr_ajustado,com_min_ajustado,excluir_obj4,classificacao,q_salario,q_vinculos,rank_salario,rank_vinculos,rank_massa,salario_relativo,vinculos,massa_salarial_rais_2024,remuneracao,indice,e_obj4,com_agr,com_min
121101,"Horticultura, exceto morango",Subclasse,A,01,012,01211,0121101,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1023.0,198.0,288.0,7179477939711189.0,73331.0,14639784933.0,1996397830794616.0,225260813116984.0,0,0,0
121102,Cultivo de morango,Subclasse,A,01,012,01211,0121102,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,2.0,1264.0,873.0,1002.0,5768134841018568.0,4942.0,792669904.0,1603945576689599.0,41066981243187.0,0,0,0
1220401,Fabricação de cigarros,Subclasse,C,12,122,12204,1220401,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,4.0,2.0,103.0,906.0,745.0,2488357924070225.0,4095.0,28334854.0,6919378266178266.0,73985782449338.0,0,0,0
1220402,Fabricação de cigarrilhas e charutos,Subclasse,C,12,122,12204,1220402,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,1.0,1082.0,1111.0,1151.0,6859433650335655.0,1314.0,250632767.0,1907403097412481.0,63447651994984.0,0,0,0
1220403,Fabricação de filtros para cigarros,Subclasse,C,12,122,12204,1220403,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,3.0,1.0,371.0,1286.0,1279.0,130982289826937.0,57.0,20760684.0,3642225263157894.0,26498606368823.0,0,0,0
1220499,"Fabricação de outros produtos do fumo, exceto cigarros, cigarrilhas e charutos",Subclasse,C,12,122,12204,1220499,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,1.0,1071.0,1012.0,1081.0,6888066766898739.0,2415.0,462560674.0,1915365109730849.0,66518104606538.0,0,0,0
122900,Cultivo de flores e plantas ornamentais,Subclasse,A,01,012,01229,0122900,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,3.0,1106.0,422.0,546.0,6721244727303619.0,28401.0,5308081282.0,1868976895883948.0,115672023213983.0,0,0,0
1311100,Preparação e fiação de fibras de algodão,Subclasse,C,13,131,13111,1311100,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,3.0,761.0,385.0,447.0,8842885290076229.0,32241.0,792787363.0,2458941605409261.0,189601066539335.0,0,0,0
1312000,"Preparação e fiação de fibras têxteis naturais, exceto algodão",Subclasse,C,13,131,13120,1312000,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,2.0,1149.0,778.0,907.0,6481135057448875.0,7765.0,1399415744.0,1802209586606568.0,66369223106816.0,0,0,0
1313800,Fiação de fibras artificiais e sintéticas,Subclasse,C,13,131,13138,1313800,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,3.0,671.0,610.0,669.0,9399544535295924.0,14161.0,3701305705.0,2613731872749099.0,163062578357308.0,0,0,0
1314600,Fabricação de linhas para costurar e bordar,Subclasse,C,13,131,13146,1314600,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,2.0,2.0,792.0,807.0,865.0,8633345236366032.0,6842.0,1642541692.0,2400674790996784.0,12409203688951.0,0,0,0
131800,Cultivo de laranja,Subclasse,A,01,013,01318,0131800,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,4.0,868.0,139.0,180.0,8122485412191943.0,115703.0,26132910653.0,2258619971219415.0,3553057944411.0,0,0,0
1321900,Tecelagem de fios de algodão,Subclasse,C,13,132,13219,1321900,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,3.0,4.0,646.0,330.0,379.0,9537861436238664.0,38879.0,10311463735.0,2652193661102394.0,227443961840041.0,0,0,0
1322700,"Tecelagem de fios de fibras têxteis naturais, exceto algodão",Subclasse,C,13,132,13227,1322700,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,1.0,1064.0,1035.0,1096.0,6954076366885272.0,2085.0,403180704.0,1933720402877698.0,67614823689583.0,0,0,0
1323500,Tecelagem de fios de fibras artificiais e sintéticas,Subclasse,C,13,132,13235,1323500,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,3.0,750.0,424.0,480.0,8897732413864285.0,28231.0,6984894112.0,2474192948177536.0,181851157967375.0,0,0,0
132600,Cultivo de uva,Subclasse,A,01,013,01326,0132600,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1310.0,213.0,398.0,5034248942317742.0,67913.0,9506963508.0,1399873883939747.0,136717031617541.0,0,0,0
1330800,Fabricação de tecidos de malha,Subclasse,C,13,133,13308,1330800,0,0,0,0,0,0,0,Alta remuneração e alto emprego,3.0,3.0,594.0,347.0,387.0,1005510919141804.0,36223.0,10128040536.0,2796024773210391.0,237978683522179.0,0,0,0
133401,Cultivo de açaí,Subclasse,A,01,013,01334,0133401,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,1.0,1279.0,1054.0,1137.0,5630908654414827.0,1872.0,293115342.0,1565787083333333.0,31410833167626.0,0,0,0
133402,Cultivo de banana,Subclasse,A,01,013,01334,0133402,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,3.0,1253.0,358.0,527.0,5834764202880549.0,35319.0,573041312.0,1622473207055692.0,102018795408034.0,0,0,0
133403,Cultivo de caju,Subclasse,A,01,013,01334,0133403,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,1.0,1246.0,1180.0,1218.0,5884978438912818.0,616.0,100804475.0,1636436282467532.0,35823759959414.0,0,0,0
133404,"Cultivo de cítricos, exceto laranja",Subclasse,A,01,013,01334,0133404,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,2.0,1046.0,671.0,790.0,7056139624740824.0,11689.0,2293500021.0,1962101138677389.0,9064545271454.0,0,0,0
133405,Cultivo de coco-da-baía,Subclasse,A,01,013,01334,0133405,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,2.0,1085.0,825.0,933.0,6843971601176824.0,6430.0,1223695592.0,1903103564541213.0,73682516260928.0,0,0,0
133406,Cultivo de guaraná,Subclasse,A,01,013,01334,0133406,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,1.0,1235.0,1305.0,1308.0,5987638391399197.0,17.0,2830471.0,1664982941176471.0,37402551154404.0,0,0,0
133407,Cultivo de maçã,Subclasse,A,01,013,01334,0133407,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1273.0,269.0,434.0,5675678954287655.0,52204.0,8239025109999999.0,1578236363113938.0,129507018701459.0,0,0,0
133408,Cultivo de mamão,Subclasse,A,01,013,01334,0133408,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,2.0,1278.0,674.0,842.0,5641380020103922.0,11553.0,1812317789.0,156869885657405.0,50284560459623.0,0,0,0
133409,Cultivo de maracujá,Subclasse,A,01,013,01334,0133409,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,1.0,1299.0,1152.0,1200.0,5328780187664742.0,854.0,126543517.0,1481774203747073.0,2133397625405.0,0,0,0
133410,Cultivo de manga,Subclasse,A,01,013,01334,0133410,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,3.0,1292.0,451.0,661.0,5401644036632158.0,25006.0,3755989867.0,150203545829001.0,688945645346.0,0,0,0
133411,Cultivo de pêssego,Subclasse,A,01,013,01334,0133411,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,1.0,1285.0,1163.0,1204.0,5551939227227259.0,795.0,12273433.0,1543828050314465.0,2722150922367.0,0,0,0
133499,Cultivo de frutas de lavoura permanente não especificadas anteriormente,Subclasse,A,01,013,01334,0133499,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,3.0,1262.0,427.0,603.0,5788518057832422.0,27887.0,4488729276.0,1609613538924947.0,86142157556272.0,0,0,0
1340501,"Estamparia e texturização em fios, tecidos, artefatos têxteis e peças do vestuário",Subclasse,C,13,134,13405,1340501,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,3.0,824.0,512.0,578.0,8372590497473213.0,20815.0,4846078999.0,2328166706221475.0,148834572205301.0,0,0,0
1340502,"Alvejamento, tingimento e torção em fios, tecidos, artefatos têxteis e peças do vestuário",Subclasse,C,13,134,13405,1340502,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,3.0,3.0,655.0,505.0,533.0,9500211753341066.0,21060.0,5563471611.0,2641724411680912.0,182776735490527.0,0,0,0
1340599,"Outros serviços de acabamento em fios, tecidos, artefatos têxteis e peças do vestuário",Subclasse,C,13,134,13405,1340599,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,3.0,1037.0,593.0,730.0,7097350340779726.0,15179.0,2995667642.0,1973560604782924.0,99198612626302.0,0,0,0
134200,Cultivo de café,Subclasse,A,01,013,01342,0134200,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1127.0,95.0,154.0,66049052459804.0,167207.0,30709678542.0,1836626369829014.0,396647124929433.0,0,0,0
135100,Cultivo de cacau,Subclasse,A,01,013,01351,0135100,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,2.0,1309.0,686.0,875.0,514972154928921.0,10994.0,1574322504.0,1431983358195379.0,35321540470292.0,0,0,0
1351100,Fabricação de artefatos têxteis para uso doméstico,Subclasse,C,13,135,13511,1351100,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,4.0,989.0,223.0,308.0,7386633155564137.0,62677.0,12873865159.0,2054001493211226.0,2098901247086.0,0,0,0
1352900,Fabricação de artefatos de tapeçaria,Subclasse,C,13,135,13529,1352900,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,2.0,2.0,677.0,705.0,752.0,9361387409744808.0,10443.0,2718439802.0,2603121518720674.0,152969164423748.0,0,0,0
1353700,Fabricação de artefatos de cordoaria,Subclasse,C,13,135,13537,1353700,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,2.0,2.0,906.0,814.0,899.0,7910990395755378.0,6677.0,146881283.0,2199809540212671.0,103721225459753.0,0,0,0
1354500,"Fabricação de tecidos especiais, inclusive artefatos",Subclasse,C,13,135,13545,1354500,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,3.0,3.0,606.0,425.0,454.0,9899119725897264.0,28104.0,7736044114.0,2752648773840023.0,212144709709871.0,0,0,0
1359600,Fabricação de outros produtos têxteis não especificados anteriormente,Subclasse,C,13,135,13596,1359600,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,4.0,938.0,201.0,278.0,7678289677655082.0,71821.0,15334519224.0,2135102438562537.0,240219529696349.0,0,0,0
139301,Cultivo de chá-da-índia,Subclasse,A,01,013,01393,0139301,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,2.0,1.0,960.0,1275.0,1282.0,7560542006485866.0,89.0,18711007.0,2102360337078652.0,79673385668062.0,0,0,0
139302,Cultivo de erva-mate,Subclasse,A,01,013,01393,0139302,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,1.0,1045.0,1168.0,1191.0,7060211257543874.0,740.0,145279267.0,1963233337837838.0,67646658271095.0,0,0,0
139303,Cultivo de pimenta-do-reino,Subclasse,A,01,013,01393,0139303,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,2.0,1263.0,983.0,1083.0,5773477504726475.0,2856.0,458511154.0,1605431211484594.0,37170705969177.0,0,0,0
139304,"Cultivo de plantas para condimento, exceto pimenta-do-reino",Subclasse,A,01,013,01393,0139304,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,1.0,1318.0,1211.0,1248.0,4656295102115768.0,436.0,5645224399999999.0,129477623853211.0,2505388419931.0,0,0,0
139305,Cultivo de dendê,Subclasse,A,01,013,01393,0139305,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,3.0,1210.0,550.0,719.0,6176613741094429.0,18362.0,3153731023.0,1717531327197473.0,7901085431797.0,0,0,0
139306,Cultivo de seringueira,Subclasse,A,01,013,01393,0139306,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,2.0,1034.0,831.0,927.0,711254767718789.0,6318.0,1249565529.0,1977786528964862.0,80867879920181.0,0,0,0
139399,Cultivo de outras plantas de lavoura permanente não especificadas anteriormente,Subclasse,A,01,013,01393,0139399,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,2.0,1117.0,723.0,840.0,6670786059414325.0,9791.0,1816177483.0,1854945851292003.0,75815590921643.0,0,0,0
1411801,Confecção de roupas íntimas,Subclasse,C,14,141,14118,1411801,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1193.0,184.0,284.0,6246951718191206.0,85731.0,148922481.0,173709021240858.0,215923194463394.0,0,0,0
1411802,Facção de roupas íntimas,Subclasse,C,14,141,14118,1411802,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,2.0,1281.0,696.0,857.0,5620148728305057.0,10702.0,1672503284.0,1562795070080359.0,48051397415869.0,0,0,0
1412601,"Confecção de peças do vestuário, exceto roupas íntimas e as confeccionadas sob medida",Subclasse,C,14,141,14126,1412601,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1070.0,25.0,43.0,6924821402738306.0,493486.0,95024947291.0,1925585473367026.0,1095265287646426.0,0,0,0
1412602,"Confecção, sob medida, de peças do vestuário, exceto roupas íntimas",Subclasse,C,14,141,14126,1412602,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,3.0,1170.0,345.0,489.0,6337748423111998.0,37199.0,6555721339.0,1762338057205839.0,121659399955543.0,0,0,0
1412603,"Facção de peças do vestuário, exceto roupas íntimas",Subclasse,C,14,141,14126,1412603,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1258.0,177.0,292.0,5810150292158763.0,88605.0,1431527912.0,1615628815529597.0,204778855067566.0,0,0,0
1413401,"Confecção de roupas profissionais, exceto sob medida",Subclasse,C,14,141,14134,1413401,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,3.0,1183.0,367.0,517.0,6276823492759044.0,34388.0,6002070029.0,1745396658427358.0,114085414695882.0,0,0,0
1413402,"Confecção, sob medida, de roupas profissionais",Subclasse,C,14,141,14134,1413402,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,2.0,1206.0,748.0,882.0,6207211778412439.0,8950.0,1544805554.0,1726039725139665.0,61115425890209.0,0,0,0
1413403,Facção de roupas profissionais,Subclasse,C,14,141,14134,1413403,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,2.0,1277.0,902.0,1032.0,5641488184454446.0,4202.0,659179898.0,1568728933841028.0,36171145964468.0,0,0,0
1414200,"Fabricação de acessórios do vestuário, exceto para segurança e proteção",Subclasse,C,14,141,14142,1414200,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,3.0,1066.0,579.0,723.0,6943152097308625.0,16026.0,309411208.0,193068269062773.0,96530447517146.0,0,0,0
141501,"Produção de sementes certificadas, exceto de forrageiras para pasto",Subclasse,A,01,014,01415,0141501,0,0,0,0,0,0,0,Alta remuneração e alto emprego,3.0,4.0,339.0,304.0,243.0,1394994429118011.0,43981.0,17060501643.0,3879061786453241.0,431400598655851.0,0,0,0
141502,Produção de sementes certificadas de forrageiras para formação de pasto,Subclasse,A,01,014,01415,0141502,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,3.0,2.0,586.0,875.0,910.0,1015126037145014.0,4879.0,1377225354.0,2822761537200246.0,162977138876601.0,0,0,0
1421500,Fabricação de meias,Subclasse,C,14,142,14215,1421500,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,3.0,921.0,556.0,652.0,7823017070613205.0,18025.0,3921062594.0,2175346792787795.0,126407261005648.0,0,0,0
1422300,"Fabricação de artigos do vestuário, produzidos em malharias e tricotagens, exceto meias",Subclasse,C,14,142,14223,1422300,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,3.0,937.0,510.0,607.0,7678890764069359.0,20896.0,446185932.0,2135269582695253.0,128499100323786.0,0,0,0
142300,"Produção de mudas e outras formas de propagação vegetal, certificadas",Subclasse,A,01,014,01423,0142300,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,3.0,793.0,622.0,709.0,861953759263129.0,13507.0,3237405438.0,239683529873399.0,139177216281659.0,0,0,0
1510600,Curtimento e outras preparações de couro,Subclasse,C,15,151,15106,1510600,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,4.0,790.0,288.0,343.0,8637826164935067.0,47942.0,11515288714.0,240192080305369.0,219698428116553.0,0,0,0
151201,Criação de bovinos para corte,Subclasse,A,01,015,01512,0151201,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,4.0,905.0,29.0,42.0,7911258633820315.0,448035.0,9856250858200000.0,2199884129186336.0,1085967329518478.0,0,0,0
151202,Criação de bovinos para leite,Subclasse,A,01,015,01512,0151202,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1101.0,138.0,205.0,6733621347020515.0,116308.0,21777724662.0,1872418463218351.0,297769562417828.0,0,0,0
151203,"Criação de bovinos, exceto para corte e leite",Subclasse,A,01,015,01512,0151203,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,3.0,1091.0,485.0,627.0,681960870569485.0,22236.0,4216677104.0,1896328972836841.0,105865648373949.0,0,0,0
152101,Criação de bufalinos,Subclasse,A,01,015,01521,0152101,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,1.0,1188.0,1093.0,1148.0,6260741883283528.0,1478.0,257308692.0,1740924844384303.0,47642068982788.0,0,0,0
152102,Criação de equinos,Subclasse,A,01,015,01521,0152102,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,3.0,901.0,648.0,758.0,7930519140306818.0,12115.0,2671648138.0,220523989929839.0,116377892786198.0,0,0,0
152103,Criação de asininos e muares,Subclasse,A,01,015,01521,0152103,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,2.0,1.0,935.0,1205.0,1216.0,7706937590920846.0,474.0,10158145.0,2143068565400844.0,84440736919016.0,0,0,0
1521100,"Fabricação de artigos para viagem, bolsas e semelhantes de qualquer material",Subclasse,C,15,152,15211,1521100,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,3.0,1092.0,551.0,684.0,6817333031510328.0,18342.0,3477085926.0,1895696175989532.0,97704527377172.0,0,0,0
1529700,Fabricação de artefatos de couro não especificados anteriormente,Subclasse,C,15,152,15297,1529700,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,3.0,1209.0,617.0,785.0,6177532050419289.0,13687.0,2351134631.0,1717786681522613.0,69723176644765.0,0,0,0
1531901,Fabricação de calçados de couro,Subclasse,C,15,153,15319,1531901,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1118.0,94.0,151.0,6659491141110689.0,168294.0,31164768291.0,1851805072729866.0,401571740798291.0,0,0,0
1531902,Acabamento de calçados de couro sob contrato,Subclasse,C,15,153,15319,1531902,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,3.0,1254.0,386.0,557.0,5830242466746164.0,32160.0,5213830166.0,1621215847636816.0,95729725946261.0,0,0,0
1532700,Fabricação de tênis de qualquer material,Subclasse,C,15,153,15327,1532700,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,3.0,1161.0,509.0,666.0,6392535798948205.0,20902.0,3715482637.0,1777572785857813.0,90458767256531.0,0,0,0
1533500,Fabricação de calçados de material sintético,Subclasse,C,15,153,15335,1533500,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1123.0,163.0,232.0,6636574347616662.0,99077.0,18283992558.0,1845432598685871.0,258259292120912.0,0,0,0
153901,Criação de caprinos,Subclasse,A,01,015,01539,0153901,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,1.0,1228.0,1138.0,1185.0,6032170425521524.0,952.0,15968524.0,1677365966386554.0,40439516262054.0,0,0,0
153902,"Criação de ovinos, inclusive para produção de lã",Subclasse,A,01,015,01539,0153902,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,1.0,1136.0,1024.0,1095.0,6562665784464157.0,2237.0,408225844.0,1824880840411265.0,5733682738369.0,0,0,0
1539400,Fabricação de calçados de materiais não especificados,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,0
1540800,"Fabricação de partes para calçados, de qualquer material",Subclasse,C,15,154,15408,1540800,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,3.0,1126.0,334.0,471.0,6612447451438698.0,38581.0,7093979642.0,1838723631321117.0,133221831320527.0,0,0,0
154700,Criação de suínos,Subclasse,A,01,015,01547,0154700,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,4.0,841.0,265.0,321.0,8269840782747041.0,53366.0,12272019143.0,2299595087321516.0,219807368219214.0,0,0,0
155501,Criação de frangos para corte,Subclasse,A,01,015,01555,0155501,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,4.0,982.0,281.0,382.0,7403022324770678.0,49701.0,10231243243.0,2058558830405827.0,182475619798357.0,0,0,0
155502,Produção de pintos de um dia,Subclasse,A,01,015,01555,0155502,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,3.0,722.0,407.0,465.0,9075157806515172.0,29449.0,7431542428.0,2523529636999559.0,190175880883319.0,0,0,0
155503,"Criação de outros galináceos, exceto para corte",Subclasse,A,01,015,01555,0155503,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,2.0,1058.0,741.0,841.0,6977932944328854.0,9344.0,1813066967.0,1940354202696918.0,83504234117267.0,0,0,0
155504,"Criação de aves, exceto galináceos",Subclasse,A,01,015,01555,0155504,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,2.0,1112.0,788.0,911.0,6692241957814524.0,7392.0,137558622.0,1860912094155844.0,714724576004.0,0,0,0
155505,Produção de ovos,Subclasse,A,01,015,01555,0155505,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,999.0,181.0,239.0,7301464945732687.0,86020.0,17464802011.0,2030318764357126.0,256928333846618.0,0,0,0
159801,Apicultura,Subclasse,A,01,015,01598,0159801,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,1.0,1067.0,1060.0,1121.0,6936442256700301.0,1772.0,341786352.0,1928816884875846.0,66482213873014.0,0,0,0
159802,Criação de animais de estimação,Subclasse,A,01,015,01598,0159802,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,1.0,1303.0,1154.0,1203.0,5295146607539556.0,841.0,123830666.0,1472421712247324.0,20405304010582.0,0,0,0
159803,Criação de escargô,Subclasse,A,01,015,01598,0159803,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,1.0,1314.0,1310.0,1314.0,4917465839388125.0,8.0,109392.0,13674.0,873261444554.0,0,0,0
159804,Criação de bicho-da-seda,Subclasse,A,01,015,01598,0159804,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,1.0,1166.0,1309.0,1312.0,636306078348966.0,9.0,1592439.0,1769376666666667.0,47438227421717.0,0,0,0
159899,Criação de outros animais não especificados anteriormente,Subclasse,A,01,015,01598,0159899,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,2.0,1072.0,780.0,895.0,6885772564699714.0,7724.0,1478935259.0,1914727160797514.0,77539152446904.0,0,0,0
161001,Serviço de pulverização e controle de pragas agrícolas,Subclasse,A,01,016,01610,0161001,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,2.0,2.0,699.0,675.0,737.0,9212476190175176.0,11437.0,2929832036.0,2561713767596398.0,151159414834562.0,0,0,0
161002,Serviço de poda de árvores para lavouras,Subclasse,A,01,016,01610,0161002,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,2.0,1276.0,895.0,1026.0,5650942657538863.0,4378.0,687940506.0,1571357939698492.0,36767810742502.0,0,0,0
161003,"Serviço de preparação de terreno, cultivo e colheita",Subclasse,A,01,016,01610,0161003,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1131.0,121.0,192.0,6582611671614991.0,134465.0,24612839269.0,1830427194362845.0,328530484457867.0,0,0,0
1610201,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,0
1610202,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,0
1610203,Serrarias com desdobramento de madeira em bruto,Subclasse,C,16,161,16102,1610203,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,4.0,933.0,173.0,218.0,7723465222153276.0,92346.0,19832821712.0,21476644047387.0,287025215004363.0,0,0,0
1610204,Serrarias sem desdobramento de madeira em bruto - Resseragem,Subclasse,C,16,161,16102,1610204,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,3.0,912.0,640.0,750.0,788159294406751.0,12481.0,273537963.0,2191634989183559.0,115801404604305.0,0,0,0
