nivel_territorial,tipo_grupo,grupo,metodo_media,razao_referencia,n_territorios_grupo,massa_total_grupo,massa_obj4_grupo,massa_com_grupo,razao_dependencia_grupo_ponderada,razao_dependencia_grupo_media_simples,razao_dependencia_grupo_media_pond
municipio,q_pibpc_pop,QPIBPC1_QPOP1,ponderada_refeita,0.9106239616505459,223,1032997118.9162837,207223149.44033432,188702365.28906035,0.9106239616505459,3.3415042385579135,0.91010927478878
municipio,q_pibpc_pop,QPIBPC1_QPOP1,ponderada_massa_obj4,0.91010927478878,223,1032997118.9162837,207223149.44033432,188702365.28906035,0.9106239616505459,3.3415042385579135,0.91010927478878
municipio,q_pibpc_pop,QPIBPC1_QPOP2,simples,4.0965045638327835,415,4964865689.324656,1277932939.6599207,440871296.365142,0.34498781796990474,4.0965045638327835,0.34399860429339246
municipio,q_pibpc_pop,QPIBPC1_QPOP2,ponderada_refeita,0.34498781796990474,415,4964865689.324656,1277932939.6599207,440871296.365142,0.34498781796990474,4.0965045638327835,0.34399860429339246
municipio,q_pibpc_pop,QPIBPC1_QPOP2,ponderada_massa_obj4,0.34399860429339246,415,4964865689.324656,1277932939.6599207,440871296.365142,0.34498781796990474,4.0965045638327835,0.34399860429339246
municipio,q_pibpc_pop,QPIBPC1_QPOP3,simples,0.7330575242914641,478,12698274389.381622,3882065062.111614,969834290.5297945,0.24982432674692523,0.7330575242914641,0.24964923189315424
municipio,q_pibpc_pop,QPIBPC1_QPOP3,ponderada_refeita,0.24982432674692523,478,12698274389.381622,3882065062.111614,969834290.5297945,0.24982432674692523,0.7330575242914641,0.24964923189315424
municipio,q_pibpc_pop,QPIBPC1_QPOP3,ponderada_massa_obj4,0.24964923189315424,478,12698274389.381622,3882065062.111614,969834290.5297945,0.24982432674692523,0.7330575242914641,0.24964923189315424
municipio,q_pibpc_pop,QPIBPC1_QPOP4,simples,0.4508423630164204,277,35496766923.3266,11388462012.841675,1621327558.7032197,0.14236580469557736,0.4508423630164204,0.14236580469557739
municipio,q_pibpc_pop,QPIBPC1_QPOP4,ponderada_refeita,0.14236580469557736,277,35496766923.3266,11388462012.841675,1621327558.7032197,0.14236580469557736,0.4508423630164204,0.14236580469557739
municipio,q_pibpc_pop,QPIBPC1_QPOP4,ponderada_massa_obj4,0.14236580469557739,277,35496766923.3266,11388462012.841675,1621327558.7032197,0.14236580469557736,0.4508423630164204,0.14236580469557739
municipio,q_pibpc_pop,QPIBPC2_QPOP1,simples,1.2208422589629933,347,5218487821.175064,2092791325.984471,803367205.6690013,0.38387353564316257,1.2208422589629933,0.3831035108544693
