Código CNAE;Descrição;Nível;Seção;Divisão;Grupo;Classe;Subclasse;Vínculos;Remuneração;Massa salarial;Salário relativo;Dif. abs.;Dif. %;Share vínculos;Share massa;Q salário;Q vínculos;Jenks;Rank salário;Rank vínculos;Rank massa;Classificação;Índice
4222702;Obras de irrigação;Subclasse;F;42;422;42227;4222702;2194;2418,5102142206015;5306211,41;0,8697485271786648;-362,1903430610414;-13,02514728213352;0,00003016592496164294;0,000026236768806371075;2;1;1;783;1029;1065;Baixa remuneração e baixo emprego;0,011503284179742113
3230200;Fabricação de artefatos para pesca e esporte;Subclasse;C;32;323;32302;3230200;9093;2256,5955350269437;20519223,2;0,8115205102245695;-524,1050222546992;-18,847948977543048;0,00012502222227721936;0,0001014580976118186;2;2;1;870;746;813;Baixa remuneração e baixo emprego;0,011481488562643631
8730101;Orfanatos;Subclasse;Q;87;873;87301;8730101;6794;2306,85204739476;15672752,81;0,8295938379103619;-473,84850988688277;-17,04061620896381;0,00009341262269343762;0,00007749453616952149;2;2;1;836;810;876;Baixa remuneração e baixo emprego;0,011463918504875485
3103900;Fabricação de móveis de outros materiais, exceto madeira e metal;Subclasse;C;31;310;31039;3103900;12015;2190,35356803995;26317098,12;0,787698467677223;-590,3469892416929;-21,230153232277704;0,0001651976246190246;0,00013012591577632275;2;3;1;914;654;759;Baixa remuneração e alto emprego;0,011463536587237687
8292000;Envasamento e empacotamento sob contrato;Subclasse;N;82;829;82920;8292000;32424;1783,4551798050827;57826750,75;0,6413690158528083;-997,2453774765602;-35,863098414719175;0,00044580672331645885;0,0002859266193940424;1;3;1;1160;383;523;Baixa remuneração e alto emprego;0,011440695325026456
1413401;Confecção de roupas profissionais, exceto sob medida;Subclasse;C;14;141;14134;1413401;34388;1745,3966584273583;60020700,29;0,6276823492759044;-1035,3038988542846;-37,23176507240956;0,00047281031339151206;0,00029677468827146096;1;3;1;1183;367;517;Baixa remuneração e alto emprego;0,011408541469588168
5099801;Transporte aquaviário para passeios turísticos;Subclasse;H;50;509;50998;5099801;1831;2412,7541725832875;4417752,89;0,8676785302412956;-367,94638469835536;-13,23214697587044;0,000025174935553677405;0,00002184375108013415;2;1;1;786;1057;1088;Baixa remuneração e baixo emprego;0,011362733628950529
4923002;Serviço de transporte de passageiros - locação de automóveis com motorista;Subclasse;H;49;492;49230;4923002;26995;1870,944918318207;50506158,07;0,6728322161186623;-909,7556389634358;-32,71677838813377;0,0003711618707108255;0,0002497296640091132;1;3;1;1103;434;565;Baixa remuneração e alto emprego;0,011298308314379966
6511102;Planos de auxílio-funeral;Subclasse;K;65;651;65111;6511102;3720;2359,028303763441;8775585,29;0,8483575470167056;-421,67225351820207;-15,164245298329437;0,00005114732947006004;0,000043391222965675394;2;2;1;807;926;994;Baixa remuneração e baixo emprego;0,011275638260544868
7410202;Design de interiores;Subclasse;M;74;741;74102;7410202;4339;2343,857003917953;10169995,54;0,8429016198023352;-436,8435533636898;-15,709838019766476;0,00005965813509962111;0,00005028593870985719;2;2;1;815;897;966;Baixa remuneração e baixo emprego;0,011268908038937308
0210104;Cultivo de teca;Subclasse;A;02;021;02101;0210104;1031;2421,2027352085356;2496260,02;0,8707168159003266;-359,4978220731073;-12,928318409967343;0,000014175509861191372;0,000012342854810100231;2;1;1;780;1133;1152;Baixa remuneração e baixo emprego;0,011258224299467686
8640207;Serviços de diagnóstico por imagem sem uso de radiação ionizante, exceto ressonância magnética;Subclasse;Q;86;864;86402;8640207;15056;2099,5964485919235;31611524,13;0,7550602466323979;-681,1041086897194;-24,493975336760208;0,0002070091915325871;0,00015630441121376853;2;3;1;963;594;717;Baixa remuneração e alto emprego;0,011199040998499967
4649409;Comércio atacadista de produtos de higiene, limpeza e conservação domiciliar, com atividade de fracionamento e acondicionamento associada;Subclasse;G;46;464;46494;4649409;5339;2312,803554972841;12348058,18;0,8317341286232529;-467,8970023088018;-16,826587137674707;0,00007340741721522864;0,00006105545419199179;2;2;1;833;859;930;Baixa remuneração e baixo emprego;0,011191421733383068
9603399;Atividades funerárias e serviços relacionados não especificados anteriormente;Subclasse;S;96;960;96033;9603399;6786;2279,1854627173593;15466552,55;0,8196443362982764;-501,5150945642836;-18,03556637017236;0,00009330262843651276;0,00007647497095973019;2;2;1;859;811;879;Baixa remuneração e baixo emprego;0,011186647828351258
3299004;Fabricação de painéis e letreiros luminosos;Subclasse;C;32;329;32990;3299004;10390;2191,825212704524;22773063,96;0,7882277028948447;-588,875344577119;-21,177229710515533;0,00014285504118116232;0,00011260230095717603;2;2;1;911;706;793;Baixa remuneração e baixo emprego;0,011117551037231305
8650007;Atividades de terapia de nutrição enteral e parenteral;Subclasse;Q;86;865;86500;8650007;469;2420,2018123667376;1135074,65;0,8703568624205543;-360,4987449149053;-12,964313757944568;0,0000064484133122199355;0,000005612420778014678;2;1;1;781;1207;1210;Baixa remuneração e baixo emprego;0,011117478700359293
5211702;Guarda-móveis;Subclasse;H;52;521;52117;5211702;3744;2340,3370032051284;8762221,74;0,84163575149314;-440,36355407651445;-15,836424850686004;0,000051477312240834624;0,000043325146372661864;2;2;1;818;923;995;Baixa remuneração e baixo emprego;0,01109782219921735
3220500;Fabricação de instrumentos musicais, peças e acessórios;Subclasse;C;32;322;32205;3220500;2042;2378,168251714006;4856219,57;0,8552406858359664;-402,53230556763674;-14,475931416403364;0,000028076034080070594;0,000024011766642193543;2;1;1;801;1039;1078;Baixa remuneração e baixo emprego;0,011075457664505555
1122402;Fabricação de chá mate e outros chás prontos para consumo;Subclasse;C;11;112;11224;1122402;315;2418,335587301587;761775,71;0,8696857275656116;-362,3649699800558;-13,031427243438841;0,000004331023866416375;0,0000037666296423683533;2;1;1;784;1230;1233;Baixa remuneração e baixo emprego;0,01106356945640755
0220901;Extração de madeira em florestas nativas;Subclasse;A;02;022;02209;0220901;4296;2319,4205260707636;9964230,58;0,8341137343958325;-461,2800312108793;-16,588626560416753;0,00005906691596864999;0,00004926852585785547;2;2;1;830;899;970;Baixa remuneração e baixo emprego;0,011018690950327075
2399101;Decoração, lapidação, gravação, vitrificação e outros trabalhos em cerâmica, louça, vidro e cristal;Subclasse;C;23;239;23991;2399101;8009;2232,9493482332373;17883691,33;0,8030168305558668;-547,7512090484056;-19,698316944413317;0,00011011800046390077;0,00008842660771967108;2;2;1;881;771;846;Baixa remuneração e baixo emprego;0,011000453170882796
4744006;Comércio varejista de pedras para revestimento;Subclasse;G;47;474;47440;4744006;16825;2042,8794953937593;34371447,51;0,7346636048402267;-737,8210618878836;-26,533639515977324;0,00023133167159509685;0,00016995095976776934;1;3;1;994;567;688;Baixa remuneração e alto emprego;0,010991950737100433
9512600;Reparação e manutenção de equipamentos de comunicação;Subclasse;S;95;951;95126;9512600;22549;1927,294950552131;43458573,84;0,6930969052044266;-853,4056067295119;-30,690309479557342;0,00031003256242483437;0,00021488260952925095;1;3;1;1068;479;615;Baixa remuneração e alto emprego;0,010983525805396393
4330403;Obras de acabamento em gesso e estuque;Subclasse;F;43;433;43304;4330403;39016;1623,6944299774452;63350061,88;0,5839155984363654;-1157,0061273041977;-41,60844015636346;0,0005364419910225438;0,00031323684621432403;1;4;1;1251;329;501;Baixa remuneração e alto emprego;0,010935499821144168
4679603;Comércio atacadista de vidros, espelhos e vitrais;Subclasse;G;46;467;46796;4679603;7634;2231,5153392716797;17035388,1;0,8025011299502037;-549,1852180099631;-19,749887004979627;0,00010496201967054795;0,00008423213938747025;2;2;1;882;782;855;Baixa remuneração e baixo emprego;0,010902061941657331
4744004;Comércio varejista de cal, areia, pedra britada, tijolos e telhas;Subclasse;G;47;474;47440;4744004;15746;2054,2819395402007;32346723,42;0,7387641701156149;-726,4186177414422;-26,12358298843851;0,0002164961961923563;0,00015993963271323348;2;3;1;988;585;710;Baixa remuneração e alto emprego;0,010878472805176755
3314716;Manutenção e reparação de tratores, exceto agrícolas;Subclasse;C;33;331;33147;3314716;780;2384,079282051282;1859581,84;0,8573664200585158;-396,6212752303609;-14,263357994148418;0,000010724440050173881;0,000009194774772949751;2;1;1;797;1166;1171;Baixa remuneração e baixo emprego;0,01084085669781765
4632002;Comércio atacadista de farinhas, amidos e féculas;Subclasse;G;46;463;46320;4632002;4931;2283,426246197526;11259574,82;0,8211694136637846;-497,274311084117;-17,88305863362154;0,00006779771011206078;0,0000556734058604682;2;2;1;855;874;948;Baixa remuneração e baixo emprego;0,010808548021130265
4530706;Representantes comerciais e agentes do comércio de peças e acessórios novos e usados para veículos automotores;Subclasse;G;45;453;45307;4530706;1904;2351,509716386555;4477274,5;0,8456537005499591;-429,19084089508806;-15,434629945004087;0,000026178633148116752;0,00002213805799704476;2;1;1;810;1050;1086;Baixa remuneração e baixo emprego;0,010784435831788123
7731400;Aluguel de máquinas e equipamentos agrícolas sem operador;Subclasse;N;77;773;77314;7731400;16592;2026,5149499758918;33623936,05;0,728778560736857;-754,1856073057511;-27,1221439263143;0,00022812808886216027;0,000166254860264615;1;3;1;1004;569;696;Baixa remuneração e alto emprego;0,01077118149578948
4643502;Comércio atacadista de bolsas, malas e artigos de viagem;Subclasse;G;46;464;46435;4643502;3966;2300,321959152799;9123076,89;0,8272454770899703;-480,3785981288438;-17,275452291002967;0,000054529652870499496;0,00004510940870440683;2;2;1;840;911;988;Baixa remuneração e baixo emprego;0,01075580083633711
9603305;Serviços de somatoconservação;Subclasse;S;96;960;96033;9603305;1269;2362,298282111899;2997756,52;0,8495335018817108;-418,4022751697439;-15,046649811828916;0,000017447839004705965;0,000014822523769936168;2;1;1;806;1115;1133;Baixa remuneração e baixo emprego;0,010742995625925634
4634603;Comércio atacadista de pescados e frutos do mar;Subclasse;G;46;463;46346;4634603;10258;2154,3258978358353;22099075,06;0,7747421390607628;-626,3746594458075;-22,525786093923717;0,00014104013594190212;0,00010926973661305006;2;2;1;926;709;796;Baixa remuneração e baixo emprego;0,01070858761086958
4530704;Comércio a varejo de peças e acessórios usados para veículos automotores;Subclasse;G;45;453;45307;4530704;20333;1941,864523680716;39483931,36;0,6983364384905377;-838,8360336009268;-30,16635615094623;0,0002795641532566481;0,0001952298351148705;1;3;1;1057;525;649;Baixa remuneração e alto emprego;0,010674158394475783
1061902;Fabricação de produtos do arroz;Subclasse;C;10;106;10619;1061902;1094;2357,099552102377;2578666,91;0,8476639262469275;-423,60100517926594;-15,233607375307246;0,000015041714634474647;0,00001275031888454465;2;1;1;809;1127;1147;Baixa remuneração e baixo emprego;0,010652347389425745
0899102;Extração de quartzo;Subclasse;B;08;089;08991;0899102;1344;2346,3625669642856;3153511,29;0,8438026744087981;-434,33799031735725;-15,619732559120191;0,00001847903516337653;0,000015592659291351343;2;1;1;812;1108;1128;Baixa remuneração e baixo emprego;0,010605812272836298
0151203;Criação de bovinos, exceto para corte e leite;Subclasse;A;01;015;01512;0151203;22236;1896,328972836841;42166771,04;0,681960870569485;-884,3715844448018;-31,803912943051504;0,0003057290371226492;0,00020849524031453227;1;3;1;1091;485;627;Baixa remuneração e alto emprego;0,010586564837394855
4687702;Comércio atacadista de resíduos e sucatas não metálicos, exceto de papel e papelão;Subclasse;G;46;468;46877;4687702;14421;2053,3470501352194;29611317,81;0,7384279636864353;-727,3535071464235;-26,157203631356474;0,0001982783973891763;0,0001464143132270993;1;3;1;990;607;733;Baixa remuneração e alto emprego;0,010583269476771934
5310502;Atividades de franqueadas e permissionárias do Correio Nacional;Subclasse;H;53;531;53105;5310502;13040;2075,848425613497;27069063,47;0,746519944471405;-704,8521316681458;-25,348005552859497;0,0001792906387875223;0,0001338440377119039;2;3;1;976;633;753;Baixa remuneração e alto emprego;0,010516540450386583
4789007;Comércio varejista de equipamentos para escritório;Subclasse;G;47;478;47890;4789007;6903;2207,8591887585108;15240851,98;0,7939938671127069;-572,8413685231321;-20,600613288729306;0,00009491129444403884;0,00007535898570829518;2;2;1;899;803;887;Baixa remuneração e baixo emprego;0,010502605798265027
0810001;Extração de ardósia e beneficiamento associado;Subclasse;B;08;081;08100;0810001;1023;2343,129149560117;2397021,12;0,8426398676492924;-437,5714077215257;-15,736013235070756;0,000014065515604266512;0,000011852164207198194;2;1;1;816;1134;1156;Baixa remuneração e baixo emprego;0,010500809685496491
4520003;Serviços de manutenção e reparação elétrica de veículos automotores;Subclasse;G;45;452;45200;4520003;16439;2003,5248220694689;32935944,55;0,720510814018779;-777,175735212174;-27,9489185981221;0,00022602444869847233;0,00016285305951988207;1;3;1;1016;571;702;Baixa remuneração e alto emprego;0,010498794531152648
5011402;Transporte marítimo de cabotagem - Passageiros;Subclasse;H;50;501;50114;5011402;112;2363,2270535714283;264681,43;0,849867508165522;-417,4735037102146;-15,013249183447797;0,0000015399195969480444;0,0000013087276306334897;2;1;1;805;1271;1273;Baixa remuneração e baixo emprego;0,010485368364990975
1063500;Fabricação de farinha de mandioca e derivados;Subclasse;C;10;106;10635;1063500;6670;2209,3626176911544;14736448,66;0,794534532639855;-571,3379395904885;-20,546546736014506;0,00009170771171110228;0,00007286494386385121;2;2;1;898;815;898;Baixa remuneração e baixo emprego;0,010465621726098554
2759701;Fabricação de aparelhos elétricos de uso pessoal, peças e acessórios;Subclasse;C;27;275;27597;2759701;2827;2296,1724548991865;6491279,53;0,8257532257065028;-484,5281023824564;-17,42467742934972;0,00003886922054082251;0,00003209638424228165;2;2;1;846;984;1034;Baixa remuneração e baixo emprego;0,010456268194328041
3299003;Fabricação de letras, letreiros e placas de qualquer material, exceto luminosos;Subclasse;C;32;329;32990;3299003;16396;1999,119592583557;32777564,84;0,718926598316597;-781,5809646980858;-28,1073401683403;0,00022543322956750122;0,00016206994488048815;1;3;1;1021;574;704;Baixa remuneração e alto emprego;0,010443727873108256
5510802;Apart-hotéis;Subclasse;I;55;551;55108;5510802;7366;2188,154057833288;16117942,79;0,7869074762844596;-592,546499448355;-21,309252371554045;0,00010127721206356513;0,00007969579535006607;2;2;1;915;790;868;Baixa remuneração e baixo emprego;0,010409087475612986
1081301;Beneficiamento de café;Subclasse;C;10;108;10813;1081301;1385;2323,1080216606497;3217504,61;0,8354398374817005;-457,5925356209932;-16,45601625182995;0,00001904275573011644;0,000015909076752372202;2;1;1;828;1104;1126;Baixa remuneração e baixo emprego;0,01038977682272584
3329599;Instalação de outros equipamentos não especificados anteriormente;Subclasse;C;33;332;33295;3329599;7749;2175,9618324945154;16861528,24;0,7825228886283577;-604,7387247871275;-21,747711137164227;0,00010654318711384283;0,0000833724825439959;2;2;1;920;779;856;Baixa remuneração e baixo emprego;0,01037215299851926
1353700;Fabricação de artefatos de cordoaria;Subclasse;C;13;135;13537;1353700;6677;2199,8095402126705;14688128,3;0,7910990395755378;-580,8910170689724;-20,890096042446217;0,00009180395668591154;0,0000726260219634589;2;2;1;906;814;899;Baixa remuneração e baixo emprego;0,010372122545975327
3250706;Serviços de prótese dentária;Subclasse;C;32;325;32507;3250706;19055;1934,230990816059;36856771,53;0,6955912551428854;-846,469566465584;-30,440874485711454;0,00026199257071290164;0,00018223974110029843;1;3;1;1062;540;672;Baixa remuneração e alto emprego;0,010325155335033321
6621502;Auditoria e consultoria atuarial;Subclasse;K;66;662;66215;6621502;4034;2245,696011403074;9059137,71;0,8076008060351602;-535,0045458785689;-19,239919396483984;0,000055464604054360815;0,000044793258940722816;2;2;1;877;909;990;Baixa remuneração e baixo emprego;0,01023467568566025
0133402;Cultivo de banana;Subclasse;A;01;013;01334;0133402;35319;1622,4732070556925;57304131,2;0,5834764202880549;-1158,2273502259504;-41,65235797119451;0,0004856108950411427;0,00028334250669148436;1;3;1;1253;358;527;Baixa remuneração e alto emprego;0,01020187954080342
3600602;Distribuição de água por caminhões;Subclasse;E;36;360;36006;3600602;5355;2211,8084948646124;11844234,49;0,7954141229168638;-568,8920624170305;-20,458587708313626;0,00007362740572907836;0,000058564278350638956;2;2;1;897;858;941;Baixa remuneração e baixo emprego;0,010196548898318683
1099605;Fabricação de produtos para infusão (chá, mate, etc.);Subclasse;C;10;109;10996;1099605;5122;2215,56092737212;11348103,07;0,7967635787213306;-565,1396299095227;-20,323642127866936;0,00007042382299614182;0,0000561111372376435;2;2;1;891;866;946;Baixa remuneração e baixo emprego;0,010181618000742567
3211601;Lapidação de gemas;Subclasse;C;32;321;32116;3211601;1642;2293,522551766139;3765964,03;0,8248002632862563;-487,1780055155041;-17,519973671374366;0,00002257632123382758;0,00001862095569769609;2;1;1;849;1077;1107;Baixa remuneração e baixo emprego;0,010161307483573785
0322101;Criação de peixes em água doce;Subclasse;A;03;032;03221;0322101;9721;2110,9338020779755;20520387,49;0,7591374038999662;-669,7667552036673;-24,08625961000338;0,0001336567714458209;0,0001014638544890316;2;2;1;956;726;812;Baixa remuneração e baixo emprego;0,010152091908231412
3314720;Manutenção e reparação de máquinas e equipamentos para a indústria têxtil, do vestuário, do couro e calçados;Subclasse;C;33;331;33147;3314720;1338;2293,4724962630794;3068666,2;0,8247822622458608;-487,2280610185635;-17,52177377541392;0,000018396539470682886;0,000015173139442125105;2;1;1;850;1110;1132;Baixa remuneração e baixo emprego;0,010091791112295525
0892403;Refino e outros tratamentos do sal;Subclasse;B;08;089;08924;0892403;3228;2249,3018060718714;7260746,23;0,8088975277045809;-531,3987512097715;-19,110247229541912;0,000044382682669181136;0,00003590104228399757;2;2;1;874;962;1018;Baixa remuneração e baixo emprego;0,010088794934926057
8690901;Atividades de práticas integrativas e complementares em saúde humana;Subclasse;Q;86;869;86909;8690901;9380;2109,8420533049043;19790318,46;0,7587447874529301;-670,8585039767386;-24,125521254706996;0,0001289682662443987;0,0000978539997597792;2;2;1;957;736;819;Baixa remuneração e baixo emprego;0,010066662708750588
9603302;Serviços de cremação;Subclasse;S;96;960;96033;9603302;784;2302,8209821428572;1805411,65;0,828144179750893;-477,87957513878564;-17,185582024910694;0,000010779437178636311;0,000008926928160478048;2;1;1;838;1165;1175;Baixa remuneração e baixo emprego;0,010056353102661512
4330405;Aplicação de revestimentos e de resinas em interiores e exteriores;Subclasse;F;43;433;43304;4330405;27833;1738,8001020371503;48396023,24;0,6253100850732977;-1041,9004552444926;-37,468991492670234;0,00038268376912370465;0,00023929602022691396;1;3;1;1191;428;579;Baixa remuneração e alto emprego;0,010021377101725688
7729202;"Aluguel de móveis, utensílios e aparelhos de uso doméstico e pessoal; instrumentos musicais";Subclasse;N;77;772;77292;7729202;14971;1982,7439409525082;29683659,54;0,7130375601790072;-797,9566163291347;-28,69624398209928;0,00020584050255276047;0,00014677200972624104;1;3;1;1029;597;732;Baixa remuneração e alto emprego;0,009970910423237885
4641903;Comércio atacadista de artigos de armarinho;Subclasse;G;46;464;46419;4641903;14559;1990,8013627309567;28984077,04;0,7159351831385701;-789,8991945506862;-28,406481686142993;0,00020017579832113015;0,0001433128968309478;1;3;1;1025;604;741;Baixa remuneração e alto emprego;0,009966793140823034
8622400;Serviços de remoção de pacientes, exceto os serviços móveis de atendimento a urgências;Subclasse;Q;86;862;86224;8622400;5896;2176,1744962686566;12830724,83;0,782599367116336;-604,5260610129862;-21,740063288366397;0,00008106576735362205;0,00006344201822574476;2;2;1;918;845;923;Baixa remuneração e baixo emprego;0,009964020592575198
9603303;Serviços de sepultamento;Subclasse;S;96;960;96033;9603303;1913;2262,8847464715104;4328898,52;0,8137822465442526;-517,8158108101325;-18,621775345574743;0,000026302376687157222;0,000021404407189927982;2;1;1;867;1048;1091;Baixa remuneração e baixo emprego;0,009925032838047224
1340599;Outros serviços de acabamento em fios, tecidos, artefatos têxteis e peças do vestuário;Subclasse;C;13;134;13405;1340599;15179;1973,560604782924;29956676,42;0,7097350340779726;-807,1399524987189;-29,026496592202744;0,00020870035323280683;0,00014812195231377108;1;3;1;1037;593;730;Baixa remuneração e alto emprego;0,009919861262630184
4520004;Serviços de alinhamento e balanceamento de veículos automotores;Subclasse;G;45;452;45200;4520004;23524;1800,3753634585953;42352030,05;0,6474538794707928;-980,3251938230476;-35,25461205292072;0,0003234381124875517;0,0002094112606987761;1;3;1;1152;469;624;Baixa remuneração e alto emprego;0,009821341509033459
4633802;Comércio atacadista de aves vivas e ovos;Subclasse;G;46;463;46338;4633802;7207;2131,0916747606493;15358777,7;0,7663866104460962;-649,6088825209936;-23,361338955390377;0,00009909107620718354;0,00007594207401987921;2;2;1;940;794;883;Baixa remuneração e baixo emprego;0,00980451697689689
4634699;Comércio atacadista de carnes e derivados de outros animais;Subclasse;G;46;463;46346;4634699;1094;2269,121398537477;2482418,81;0,8160250813757971;-511,57915874416585;-18,39749186242029;0,000015041714634474647;0,000012274416408628695;2;1;1;862;1126;1153;Baixa remuneração e baixo emprego;0,00980064639613523
1521100;Fabricação de artigos para viagem, bolsas e semelhantes de qualquer material;Subclasse;C;15;152;15211;1521100;18342;1895,696175989532;34770859,26;0,6817333031510328;-885,0043812921108;-31,826669684896725;0,00025218933256447346;0,00017192586670863283;1;3;1;1092;551;684;Baixa remuneração e alto emprego;0,009770452737717176
7721700;Aluguel de equipamentos recreativos e esportivos;Subclasse;N;77;772;77217;7721700;7311;2115,292092736972;15464900,49;0,7607047393858327;-665,408464544671;-23,929526061416727;0,00010052100154720672;0,00007646680228477077;2;2;1;952;792;880;Baixa remuneração e baixo emprego;0,009669614309391708
1742702;Fabricação de absorventes higiênicos;Subclasse;C;17;174;17427;1742702;600;2267,0401500000003;1360224,09;0,8152766194344253;-513,6604072816426;-18,47233805655747;0,000008249569269364524;0,0000067256809457176305;2;1;1;863;1182;1196;Baixa remuneração e baixo emprego;0,009668954981164156
1414200;Fabricação de acessórios do vestuário, exceto para segurança e proteção;Subclasse;C;14;141;14142;1414200;16026;1930,68269062773;30941120,8;0,6943152097308625;-850,017866653913;-30,568479026913753;0,00022034599518472642;0,00015298957586003896;1;3;1;1066;579;723;Baixa remuneração e alto emprego;0,009653044751714598
1531902;Acabamento de calçados de couro sob contrato;Subclasse;C;15;153;15319;1531902;32160;1621,2158476368159;52138301,66;0,5830242466746164;-1159,484709644827;-41,697575332538364;0,00044217691283793845;0,0002577998615042466;1;3;1;1254;386;557;Baixa remuneração e alto emprego;0,009572972594626073
0119907;Cultivo de melão;Subclasse;A;01;011;01199;0119907;25551;1739,1508755038942;44437044,02;0,6254362307907232;-1041,5496817777487;-37,45637692092768;0,0003513079073358882;0,00021972069341113463;1;3;1;1190;445;608;Baixa remuneração e alto emprego;0,00956820067436515
7420002;Atividades de produção de fotografias aéreas e submarinas;Subclasse;M;74;742;74200;7420002;713;2249,4255119214586;1603840,39;0,8089420150008715;-531,2750453601843;-19,10579849991285;0,000009803238148428175;0,000007930251221322901;2;1;1;873;1170;1184;Baixa remuneração e baixo emprego;0,009524270186028614
5912099;Atividades de pós-produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente;Subclasse;J;59;591;59120;5912099;1758;2219,6042434584756;3902064,26;0,7982176425455592;-561,0963138231673;-20,178235745444084;0,000024171237959238054;0,000019293908581230732;2;1;1;887;1063;1102;Baixa remuneração e baixo emprego;0,009469685276292716
4520006;Serviços de borracharia para veículos automotores;Subclasse;G;45;452;45200;4520006;17246;1888,1823646062855;32563593,06;0,6790311742347888;-892,5181926753573;-32,096882576521125;0,0002371201193657676;0,00016101195308763049;1;3;1;1095;563;707;Baixa remuneração e alto emprego;0,009464049778359776
0220906;Conservação de florestas nativas;Subclasse;A;02;022;02209;0220906;1202;2229,901322795341;2680341,39;0,801920694752997;-550,7992344863019;-19,8079305247003;0,000016526637102960263;0,000013253052307536554;2;1;1;883;1120;1143;Baixa remuneração e baixo emprego;0,00944515580466085
9609299;Outras atividades de serviços pessoais não especificadas anteriormente;Subclasse;S;96;960;96092;9609299;32892;1590,7300963760185;52322294,33;0,572060911848446;-1189,9704609056243;-42,793908815155405;0,00045224138734656317;0,0002587096204210812;1;3;1;1268;382;555;Baixa remuneração e alto emprego;0,009373405595438623
9311500;Gestão de instalações de esportes;Subclasse;R;93;931;93115;9311500;9985;2016,4268703054584;20134022,3;0,7251506693250988;-764,2736869761845;-27,484933067490125;0,0001372865819243413;0,00009955345677179109;1;2;1;1010;715;817;Baixa remuneração e baixo emprego;0,009254180610544054
0210105;Cultivo de espécies madeireiras, exceto eucalipto, acácia-negra, pinus e teca;Subclasse;A;02;021;02101;0210105;932;2213,380590128755;2062870,71;0,7959794823404184;-567,3199671528878;-20,402051765958163;0,000012814330931746226;0,000010199944501590174;2;1;1;894;1142;1166;Baixa remuneração e baixo emprego;0,009224870780810874
2740601;Fabricação de lâmpadas;Subclasse;C;27;274;27406;2740601;898;2213,8260022271716;1988015,75;0,7961396621545483;-566,8745550544713;-20,386033784545166;0,00001234685533981557;0,000009829821238911851;2;1;1;893;1147;1167;Baixa remuneração e baixo emprego;0,009221589658001725
0322106;Criação de jacaré;Subclasse;A;03;032;03221;0322106;36;2225,153611111111;80105,53;0,8002133150526558;-555,546946170532;-19,97866849473442;4,949741561618714e-7;3,9608491036768213e-7;2;1;1;885;1294;1296;Baixa remuneração e baixo emprego;0,009138252388631743
4635401;Comércio atacadista de água mineral;Subclasse;G;46;463;46354;4635401;6440;2076,228698757764;13370912,82;0,7466566989102357;-704,4718585238788;-25,33433010897643;0,00008854537682451255;0,00006611299876355344;2;2;1;975;823;919;Baixa remuneração e baixo emprego;0,009091073889968012
2330304;Fabricação de casas pré-moldadas de concreto;Subclasse;C;23;233;23303;2330304;969;2198,480278637771;2130327,39;0,790621008393281;-582,220278643872;-20,937899160671904;0,000013323054370023706;0,000010533486680906652;2;1;1;907;1137;1165;Baixa remuneração e baixo emprego;0,009088972003513014
0133404;Cultivo de cítricos, exceto laranja;Subclasse;A;01;013;01334;0133404;11689;1962,1011386773891;22935000,21;0,7056139624740824;-818,5994186042537;-29,438603752591764;0,00016071535864933652;0,00011340300104700164;1;2;1;1046;671;790;Baixa remuneração e baixo emprego;0,009064545271453974
1532700;Fabricação de tênis de qualquer material;Subclasse;C;15;153;15327;1532700;20902;1777,5727858578125;37154826,37;0,6392535798948205;-1003,1277714238304;-36,074642010517955;0,00028738749478042876;0,00018371348485539315;1;3;1;1161;509;666;Baixa remuneração e alto emprego;0,009045876725653105
4721103;Comércio varejista de laticínios e frios;Subclasse;G;47;472;47211;4721103;25259;1693,3432107367669;42772156,16;0,6089628048235964;-1087,357346544876;-39,10371951764036;0,0003472931169581308;0,0002114885905987527;1;3;1;1218;448;620;Baixa remuneração e alto emprego;0,009012747469781542
3250709;Serviço de laboratório óptico;Subclasse;C;32;325;32507;3250709;2646;2150,187256235828;5689395,48;0,7732537941222294;-630,5133010458148;-22,67462058777706;0,00003638060047789755;0,00002813143735197927;2;1;1;929;1000;1052;Baixa remuneração e baixo emprego;0,008990933312286384
4763603;"Comércio varejista de bicicletas e triciclos; peças e acessórios";Subclasse;G;47;476;47636;4763603;21669;1756,4326567908072;38060139,24;0,6316511327303291;-1024,2679004908357;-36,834886726967085;0,0002979331941630998;0,00018818983957108706;1;3;1;1174;498;656;Baixa remuneração e alto emprego;0,008975229042339775
3212400;Fabricação de bijuterias e artefatos semelhantes;Subclasse;C;32;321;32124;3212400;12261;1939,76299159938;23783434,04;0,6975806821485494;-840,9375656822629;-30,24193178514506;0,00016857994801946404;0,00011759811513598474;1;3;1;1059;645;782;Baixa remuneração e alto emprego;0,008956955859365729
8650006;Atividades de fonoaudiologia;Subclasse;Q;86;865;86500;8650006;10857;1968,4188772220687;21371123,75;0,7078859577553203;-812,2816800595742;-29,211404224467973;0,00014927595592915106;0,00010567035303274809;1;2;1;1041;691;802;Baixa remuneração e baixo emprego;0,008953092023204953
4930204;Transporte rodoviário de mudanças;Subclasse;H;49;493;49302;4930204;7852;2023,5504279164545;15888917,96;0,7277124545530487;-757,1501293651884;-27,228754544695132;0,00010795936317175039;0,00007856337316569848;1;2;1;1006;776;871;Baixa remuneração e baixo emprego;0,008869691381137208
