id_tipologia,regiao,tipologia_pndr,pib_2021_mil,pib_pc_2021,pop_2021,pop_2022,massa_total,massa_obj4,massa_com_agr,massa_com_min,massa_com,razao_dependencia_com,q_pib_2021,q_pib_pc_2021,q_pop_2021,jenks_pib_2021,jenks_pib_pc_2021,jenks_pop_2021,cruz_q_pib_pop,cruz_q_pibpc_pop,cruz_j_pib_pop,cruz_j_pibpc_pop,flag_dep_q_pib_pop,flag_dep_q_pibpc_pop,flag_dep_j_pib_pop,flag_dep_j_pibpc_pop
1600402,1,Baixa Renda e Baixo Dinamismo,356722,15876.89157913477,22468,21760,56038983.97416401,2638915.043945313,108988.490234375,6190351.652587891,6299340.142822266,2.387094710485424,1,2,1,1,1,1,QPIB1_QPOP1,QPIBPC2_QPOP1,JPIB1_JPOP1,JPIBPC1_JPOP1,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo
350046,3,Alta Renda,15591877,61286.656525516,254409,239343,9279021957.68815,4121660359.05425,60157700.87534957,97162864.77225113,157320565.6476007,.0381692211251728,4,4,4,1,1,1,QPIB4_QPOP4,QPIBPC4_QPOP4,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
1718204,1,Média Renda e Alto Dinamismo,2822042,52632.36226640308,53618,64212,886640945.4856304,323940866.5174972,58987798.80369736,1945203.262695313,60933002.06639268,.1880991513094612,3,4,2,1,1,1,QPIB3_QPOP2,QPIBPC4_QPOP2,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
310027,3,Alta Renda,20917401,27762.67791823061,753436,709391,14155461034.06391,5801271888.965443,88813000.39455155,23047015.39472198,111860015.7892735,.0192819812500155,4,3,4,1,1,1,QPIB4_QPOP4,QPIBPC3_QPOP4,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
3132206,3,Média Renda e Alto Dinamismo,355826,26337.9718726869,13510,13774,209613639.1631994,103704872.0198567,2678844.656066895,181770.6232910156,2860615.279357911,.0275841937185958,1,3,1,1,1,1,QPIB1_QPOP1,QPIBPC3_QPOP1,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
520011,5,Alta Renda,15584307,65131.63569798641,239274,235174,6090935578.890019,1561099951.606465,994176421.1380979,13035691.32479858,1007212112.462896,.6451938656627432,4,4,3,1,1,1,QPIB4_QPOP3,QPIBPC4_QPOP3,JPIB1_JPOP1,JPIBPC1_JPOP1,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
230011,2,Média Renda e Médio Dinamismo,11262516,13092.17341975802,860248,856893,5474727579.431282,2562238425.369283,500821.9364013672,8340072.549850464,8840894.486251831,.0034504573808262,4,1,4,1,1,1,QPIB4_QPOP4,QPIBPC1_QPOP4,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
270001,2,Baixa Renda e Alto Dinamismo,809827,21893.13327926466,36990,26727,46548643.71376419,3996387.75213623,11055498.36245346,0,11055498.36245346,2.766372796669655,1,2,1,1,1,1,QPIB1_QPOP1,QPIBPC2_QPOP1,JPIB1_JPOP1,JPIBPC1_JPOP1,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo
230002,2,Baixa Renda e Médio Dinamismo,2925923,11767.99230998174,248634,240366,964885263.9541996,601382596.6370122,46035.72265625,937837.9716644287,983873.6943206787,.001636019565286,3,1,3,1,1,1,QPIB3_QPOP3,QPIBPC1_QPOP3,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
1715507,1,Média Renda e Médio Dinamismo,28651,25490.21352313167,1124,1164,4431493.645233154,1001020.833587646,3049829.091125488,0,3049829.091125488,3.046718898142148,1,3,1,1,1,1,QPIB1_QPOP1,QPIBPC3_QPOP1,JPIB1_JPOP1,JPIBPC1_JPOP1,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo
170009,1,Baixa Renda e Médio Dinamismo,2059454,14366.21231357339,143354,132722,322002334.2323539,59175016.84031391,46521015.5896492,1998700.467651367,48519716.05730057,.8199358217038266,2,1,3,1,1,1,QPIB2_QPOP3,QPIBPC1_QPOP3,JPIB1_JPOP1,JPIBPC1_JPOP1,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo
350049,3,Alta Renda,57062391,50739.895572316,1124606,1083892,37238400296.34394,18862225287.7582,56406919.57554413,37448339.763237,93855259.33878113,.004975831743442,4,4,4,1,1,1,QPIB4_QPOP4,QPIBPC4_QPOP4,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
420005,4,Alta Renda,11346542,39459.50777084949,287549,294073,6350221208.629089,2639235149.044595,182487882.0317805,17227606.22287369,199715488.2546542,.0756717294883524,4,3,4,1,1,1,QPIB4_QPOP4,QPIBPC3_QPOP4,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
310006,3,Média Renda e Médio Dinamismo,14905725,19369.00148915103,769566,736849,8548128161.358109,3379410165.708213,276366318.0485616,44181004.81424713,320547322.8628087,.0948530385910207,4,2,4,1,1,1,QPIB4_QPOP4,QPIBPC2_QPOP4,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
220017,2,Média Renda e Alto Dinamismo,2555601,19803.95210972917,129045,126693,791542543.761044,215362159.5464721,14507170.75322723,1031259.53692627,15538430.2901535,.0721502343906453,2,2,3,1,1,1,QPIB2_QPOP3,QPIBPC2_QPOP3,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
410017,4,Média Renda e Médio Dinamismo,6150032,29960.98758695949,205268,200815,3867552094.156781,1736639553.043718,317605360.7714996,6512574.697555542,324117935.4690552,.18663512235512,3,3,3,1,1,1,QPIB3_QPOP3,QPIBPC3_QPOP3,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
120001,1,Média Renda e Baixo Dinamismo,12411940,23834.32643506881,520759,453309,5702749943.454333,1517365774.223917,136503769.7066479,913514.3639450073,137417284.0705929,.0905630576390702,4,2,4,1,1,1,QPIB4_QPOP4,QPIBPC2_QPOP4,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
410021,4,Alta Renda,41458260,37229.1412422986,1113597,1065916,29139452278.52371,13693753482.57825,243292683.9150121,20635649.97683716,263928333.8918493,.0192736297047869,4,3,4,1,1,1,QPIB4_QPOP4,QPIBPC3_QPOP4,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
320005,3,Média Renda e Médio Dinamismo,8116845,24840.08336291636,326764,300191,4263805370.215998,1586301670.533673,19750884.34762263,170889243.7015782,190640128.0492008,.120178987131158,4,2,4,1,1,1,QPIB4_QPOP4,QPIBPC2_QPOP4,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
1707553,1,Média Renda e Médio Dinamismo,80842,21140.69037656904,3824,3461,22133581.23726273,4332644.256195068,1625148.84753418,0,1625148.84753418,.3750939960534371,1,2,1,1,1,1,QPIB1_QPOP1,QPIBPC2_QPOP1,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
240005,2,Baixa Renda e Alto Dinamismo,3083110,41379.02803688145,74509,70917,419646414.5817285,169002801.9597902,1386478.297019958,20526058.00485992,21912536.30187988,.1296578284370302,3,4,2,1,1,1,QPIB3_QPOP2,QPIBPC4_QPOP2,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
110004,1,Média Renda e Médio Dinamismo,8110878,25911.44420697521,313023,289321,3563894942.464768,917831396.0892684,130075634.2076695,7840470.354202271,137916104.5618718,.1502630059829181,4,3,4,1,1,1,QPIB4_QPOP4,QPIBPC3_QPOP4,JPIB1_JPOP1,JPIBPC1_JPOP1,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2203305,2,Média Renda e Alto Dinamismo,184629,13319.07372673496,13862,16342,51457527.69082904,29952633.87711215,0,143913.3515625,143913.3515625,.0048046977154977,1,1,1,1,1,1,QPIB1_QPOP1,QPIBPC1_QPOP1,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
310009,3,Baixa Renda e Médio Dinamismo,1548030,10235.78886119137,151237,142575,470880145.1175804,133480499.3024895,38399792.53627014,861127.4477539063,39260919.98402405,.294132252944695,2,1,3,1,1,1,QPIB2_QPOP3,QPIBPC1_QPOP3,JPIB1_JPOP1,JPIBPC1_JPOP1,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
410028,4,Média Renda e Alto Dinamismo,9937613,52030.20466290046,190997,180653,4474917059.402027,741702248.2533878,267252946.4390616,4444842.631492615,271697789.0705543,.3663165235245911,4,4,3,1,1,1,QPIB4_QPOP3,QPIBPC4_QPOP3,JPIB1_JPOP1,JPIBPC1_JPOP1,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
310028,3,Média Renda e Médio Dinamismo,7421450,20924.23635820256,354682,352032,2764695785.176266,952211395.3783284,11124261.8253479,30467130.50756836,41591392.33291626,.0436787382873016,4,2,4,1,1,1,QPIB4_QPOP4,QPIBPC2_QPOP4,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
250009,2,Média Renda e Médio Dinamismo,3691046,13683.86984358838,269737,253497,1199601999.015517,432623877.6800909,433143.9567871094,7668720.067836761,8101864.024623871,.0187272696737624,3,1,4,1,1,1,QPIB3_QPOP4,QPIBPC1_QPOP4,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
240008,2,Média Renda e Alto Dinamismo,1888676,16282.95298773181,115991,111003,643594179.7601031,198689126.260554,251857.7198486328,47909167.43421936,48161025.15406799,.2423938645284055,2,2,2,1,1,1,QPIB2_QPOP2,QPIBPC2_QPOP2,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
1300300,1,Baixa Renda e Alto Dinamismo,484469,11814.87623460554,41005,41538,37395137.66004944,9112784.340354919,569156.5,0,569156.5,.0624569263073149,1,1,1,1,1,1,QPIB1_QPOP1,QPIBPC1_QPOP1,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
430009,4,Alta Renda,31190545,36921.98103860345,844769,787037,13278458823.51201,5687870347.329231,361871458.9736085,43797037.55617905,405668496.5297875,.0713216848763565,4,3,4,1,1,1,QPIB4_QPOP4,QPIBPC3_QPOP4,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
310025,3,Média Renda e Médio Dinamismo,4049941,17234.52487339887,234990,225076,2124675870.38112,824351482.9785271,10484738.38357925,12803431.14928913,23288169.53286839,.0282502913062328,3,2,3,1,1,1,QPIB3_QPOP3,QPIBPC2_QPOP3,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
420004,4,Alta Renda,6321081,31067.4717270462,203463,218227,3749168433.279999,1581923086.633739,11583260.45111847,18081881.08467865,29665141.53579712,.0187525814538324,3,3,3,1,1,1,QPIB3_QPOP3,QPIBPC3_QPOP3,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2101103,2,Baixa Renda e Médio Dinamismo,92262,7541.441883276116,12234,11775,8112886.949729919,1303284.017089844,601805.125,61921.5234375,663726.6484375,.5092724530755487,1,1,1,1,1,1,QPIB1_QPOP1,QPIBPC1_QPOP1,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2305233,2,Baixa Renda e Baixo Dinamismo,1765192,25329.92767764895,69688,74680,1293160386.826595,992929284.0861713,410109.0742797852,384258.0700683594,794367.1443481445,.0008000238859701,2,3,2,1,1,1,QPIB2_QPOP2,QPIBPC3_QPOP2,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
310007,3,Média Renda e Alto Dinamismo,3947169,17794.30804879588,221822,209723,2122982063.366573,885583846.9874239,78343782.21230698,82147374.20815277,160491156.4204597,.1812263818569162,3,2,3,1,1,1,QPIB3_QPOP3,QPIBPC2_QPOP3,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
210011,2,Baixa Renda e Alto Dinamismo,4312404,19961.32161934474,216038,196659,346047045.1802102,22602495.08126831,9685489.603191376,93166296.41828156,102851786.0214729,4.550461603980649,3,2,3,1,1,1,QPIB3_QPOP3,QPIBPC2_QPOP3,JPIB1_JPOP1,JPIBPC1_JPOP1,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo
430023,4,Alta Renda,4643309,67842.97653487624,68442,70474,1806731232.226809,1067914431.71795,4948324.181396484,2854316.301513672,7802640.482910156,.0073064285406819,3,4,2,1,1,1,QPIB3_QPOP2,QPIBPC4_QPOP2,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2702207,2,Baixa Renda e Alto Dinamismo,94744,16107.44644678681,5882,5555,3288761.530250549,1110845.178413391,0,0,0,0,1,2,1,1,1,1,QPIB1_QPOP1,QPIBPC2_QPOP1,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
220001,2,Baixa Renda e Médio Dinamismo,485580,8769.730901210041,55370,52300,58686793.03581178,11147875.67118394,381703.5195312501,0,381703.5195312501,.0342400230133453,1,1,2,1,1,1,QPIB1_QPOP2,QPIBPC1_QPOP2,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
350011,3,Alta Renda,8295205,30448.27041947467,272436,253554,6425039373.145501,2897541281.037627,196589865.7905505,30189448.93971252,226779314.7302631,.0782661203877834,4,3,4,1,1,1,QPIB4_QPOP4,QPIBPC3_QPOP4,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2414803,2,Baixa Renda e Médio Dinamismo,124852,9762.452107279694,12789,10707,23148230.68666506,9871898.442390442,895553.4404296875,0,895553.4404296875,.0907174486909362,1,1,1,1,1,1,QPIB1_QPOP1,QPIBPC1_QPOP1,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
210018,2,Baixa Renda e Alto Dinamismo,975118,11666.46327602503,83583,78904,237259906.9441848,26544306.03279877,27965381.58661842,458314.0917205811,28423695.678339,1.070801988314105,2,1,2,1,1,1,QPIB2_QPOP2,QPIBPC1_QPOP2,JPIB1_JPOP1,JPIBPC1_JPOP1,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo
2927408,2,Alta Renda,54219916,18694.46636732028,2900319,2406396,56474740812.13398,25185816532.35136,20230513.69303894,647264285.7971497,667494799.4901886,.026502805602224,4,2,4,1,1,1,QPIB4_QPOP4,QPIBPC2_QPOP4,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
350034,3,Média Renda e Médio Dinamismo,6862989,40988.73002221745,167436,147795,4614622821.879041,1651725815.770872,338086151.9828869,0,338086151.9828869,.2046866064299538,3,4,3,1,1,1,QPIB3_QPOP3,QPIBPC4_QPOP3,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
500004,5,Média Renda e Médio Dinamismo,4955020,44515.89718710976,111309,106933,1942529807.321485,308633829.5980282,722500622.1604462,4901129.207611085,727401751.3680573,2.356843876497408,3,4,2,1,1,1,QPIB3_QPOP2,QPIBPC4_QPOP2,JPIB1_JPOP1,JPIBPC1_JPOP1,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo
280001,2,Baixa Renda e Baixo Dinamismo,5096946,20418.90240726868,249619,220453,1863807969.167372,625571683.6682503,189935673.0914257,284800978.043129,474736651.1345547,.758884494820444,3,2,3,1,1,1,QPIB3_QPOP3,QPIBPC2_QPOP3,JPIB1_JPOP1,JPIBPC1_JPOP1,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo
510015,5,Alta Renda,11183684,100319.1934051542,111481,125025,2903517432.928323,415470557.3798161,1124136491.492081,7066236.88420105,1131202728.376282,2.722702507514042,4,4,2,1,1,1,QPIB4_QPOP2,QPIBPC4_QPOP2,JPIB1_JPOP1,JPIBPC1_JPOP1,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo
310029,3,Média Renda e Baixo Dinamismo,6767771,23443.36407030476,288686,266227,4306563215.390893,2694336334.114492,21078006.92201233,17195641.15093994,38273648.07295227,.0142052228551975,3,2,4,1,1,1,QPIB3_QPOP4,QPIBPC2_QPOP4,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2412203,2,Baixa Renda e Médio Dinamismo,878699,19716.80204640309,44566,47167,425397541.7448891,185605756.921475,2322462.292602539,38277.5,2360739.792602539,.0127191086729131,1,2,2,1,1,1,QPIB1_QPOP2,QPIBPC2_QPOP2,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
330005,3,Alta Renda,15714469,78426.47176252172,200372,193588,5868682469.33056,2041587648.988595,9890604.228733063,7953470.071891785,17844074.30062485,.0087402930309971,4,4,3,1,1,1,QPIB4_QPOP3,QPIBPC4_QPOP3,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2109205,2,Baixa Renda e Baixo Dinamismo,82623,6385.578483654069,12939,11324,3595203.257083893,617409.4186134338,0,577535.263458252,577535.263458252,.9354169956708297,1,1,1,1,1,1,QPIB1_QPOP1,QPIBPC1_QPOP1,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo
